순위,단어,품사,품사 이름,품사 (일본어),풀이（意味）,등급
3277,무늬,명,명사,名詞,,B
727,무대,명,명사,名詞,舞臺,C
8367,무더위,명,명사,名詞,,B
3233,무덤,명,명사,名詞,,C
9129,무덥다,형,형용사,形容詞,,C
3072,무려,부,부사,副詞,無慮,C
1321,무렵,의,의존 명사,依存名詞,,B
3688,무료,명,명사,名詞,無料,C
1637,무릎,명,명사,名詞,,B
2896,무리,명,명사,名詞,"~를 이루다, 無理",C
4891,무리하다,형,형용사,形容詞,無理-,C
10027,무사하다,형,형용사,形容詞,無事-,C
1051,무섭다,형,형용사,形容詞,,B
221,무슨,관,관형사,冠形詞,,A
2061,무시하다,동,동사,動詞,無視-,B
1533,무어,대,대명사,代名詞,,B
135,무엇,대,대명사,代名詞,,A
1201,무역,명,명사,名詞,貿易,B
1382,무용,명,명사,名詞,舞踊,B
8369,무용가,명,명사,名詞,舞踊家,C
6224,무의미하다,형,형용사,形容詞,無意味-,C
2313,무조건,부,부사,副詞,無條件,B
10517,무지개,명,명사,名詞,,C
9563,무책임하다,형,형용사,形容詞,無責任-,C
1169,무척,부,부사,副詞,,B
5902,묵다,동,동사,動詞,"오래된 상태, 머무르다",C
2711,묶다,동,동사,動詞,,B
4892,묶이다,동,동사,動詞,,C
469,문,명,명사,名詞,門,A
6225,문구,명,명사,名詞,文句,C
1688,문득,부,부사,副詞,,C
6790,문밖,명,명사,名詞,門-,C
10519,문법,명,명사,名詞,文法,C
3147,문서,명,명사,名詞,文書,C
2281,문자,명,명사,名詞,文字,C
3278,문장,명,명사,名詞,文章,B
53,문제,명,명사,名詞,問題,A
7002,문제되다,동,동사,動詞,問題-,C
1591,문제점,명,명사,名詞,問題點,B
272,문학,명,명사,名詞,文學,B
13326,문학적,명,명사,名詞,文學的,C
73,문화,명,명사,名詞,文化,B
1390,문화재,명,명사,名詞,文化財,C
5007,문화적,명,명사,名詞,文化的,C
289,묻다,동,동사,動詞,"옷에 흙이 ~, 시체를 ~, 길을 ~",A
3073,묻히다,동,동사,動詞,"옷에 흙을 ~, 땅에 ~",C
165,물,명,명사,名詞,바닷~,A
1990,물가,명,명사,名詞,物價,C
560,물건,명,명사,名詞,物件,A
3234,물결,명,명사,名詞,,C
3579,물고기,명,명사,名詞,,B
2443,물기,명,명사,名詞,-氣,C
2024,물다,동,동사,動詞,담배를 ~,B
3580,물러나다,동,동사,動詞,,C
213,물론,"부, 명","부사, 명사","副詞, 名詞",勿論,A
3407,물리학,명,명사,名詞,物理學,C
2079,물속,명,명사,名詞,,B
1483,물어보다,동,동사,動詞,,A
2897,물음,명,명사,名詞,,B
912,물질,명,명사,名詞,物質,C
6054,물질적,명,명사,名詞,物質的,C
1461,물체,명,명사,名詞,物體,C
108,뭐,"대, 감","대명사, 감탄사","代名詞, 感嘆詞",,A
9136,뭘,감,감탄사,感嘆詞,,C
6228,뭣,대,대명사,代名詞,,C
1025,미,명,명사,名詞,美,C
,미국,고,고유 명사,固有名詞,美國,A
5753,미끄러지다,동,동사,動詞,,C
13330,미끄럽다,형,형용사,形容詞,,C
6585,미니,명,명사,名詞,mini,C
2573,미디어,명,명사,名詞,media,B
1298,미래,명,명사,名詞,未來,B
2157,미루다,동,동사,動詞,,C
1242,미리,부,부사,副詞,,B
6230,미만,명,명사,名詞,未滿,C
4601,미사일,명,명사,名詞,missile,C
1391,미소,명,명사,名詞,微笑,B
1600,미술,명,명사,名詞,美術,B
3748,미술관,명,명사,名詞,美術館,B
4424,미스,명,명사,名詞,Miss,C
1484,미안하다,형,형용사,形容詞,未安-,A
11768,미역,명,명사,名詞,,C
44499,미용실,명,명사,名詞,美容室,C
7516,미움,명,명사,名詞,,C
8071,미워하다,동,동사,動詞,,B
6056,미인,명,명사,名詞,美人,B
3038,미처,부,부사,副詞,,C
1044,미치다,동,동사,動詞,"정신에 이상이 생기다, 닿다",B
843,미터,의,의존 명사,依存名詞,meter,A
4793,미팅,명,명사,名詞,meeting,B
5009,미혼,명,명사,名詞,未婚,C
1880,민간,명,명사,名詞,民間,C
4693,민속,명,명사,名詞,民俗,C
334,민족,명,명사,名詞,民族,B
2080,민주,명,명사,名詞,民主,C
1991,민주주의,명,명사,名詞,民主主義,C
1854,민주화,명,명사,名詞,民主化,C
431,믿다,동,동사,動詞,,B
6058,믿어지다,동,동사,動詞,,C
2924,믿음,명,명사,名詞,,B
2625,밀가루,명,명사,名詞,,B
1485,밀다,동,동사,動詞,,B
4425,밀리다,동,동사,動詞,방세가 ~,C
1818,밀리미터,의,의존 명사,依存名詞,millimeter,B
3581,밀접하다,형,형용사,形容詞,密接-,C
3689,밉다,형,형용사,形容詞,,B
245,및,부,부사,副詞,,B
652,밑,명,명사,名詞,,A
4512,밑바닥,명,명사,名詞,,C
434,바,"의, 명","의존 명사, 명사","依存名詞, 名詞",bar,C
7518,바가지,명,명사,名詞,,C
5488,바구니,명,명사,名詞,,C
2626,바깥,명,명사,名詞,,B
5904,바깥쪽,명,명사,名詞,,C
432,바꾸다,동,동사,動詞,,A
759,바뀌다,동,동사,動詞,,B
7773,바나나,명,명사,名詞,banana,A
2524,바늘,명,명사,名詞,,B
488,바다,명,명사,名詞,,A
1327,바닥,명,명사,名詞,,B
2959,바닷가,명,명사,名詞,,B
5754,바닷물,명,명사,名詞,,B
583,바라다,동,동사,動詞,,B
387,바라보다,동,동사,動詞,,B
478,바람,"의, 명","의존 명사, 명사","依存名詞, 名詞","눈이 오는 ~에, ~이 불다, 소원",A
1565,바람직하다,형,형용사,形容詞,,C
132,바로,부,부사,副詞,,A
2800,바로잡다,동,동사,動詞,,C
1135,바르다,"동, 형","동사, 형용사","動詞, 形容詞","벽지를 ~, 굽은 데가 없다",B
2680,바보,명,명사,名詞,,B
868,바쁘다,형,형용사,形容詞,,A
5489,바싹,부,부사,副詞,,C
2382,바위,명,명사,名詞,,B
6411,바이러스,명,명사,名詞,virus,C
3928,바이올린,명,명사,名詞,violin,B
2627,바지,명,명사,名詞,,A
2960,바치다,동,동사,動詞,드리다,C
4795,바퀴,"명, 의","명사, 의존 명사","名詞, 依存名詞","수레 ~, 네 ~",C
1005,바탕,명,명사,名詞,,C
5349,박,의,의존 명사,依存名詞,泊,C
2830,박다,동,동사,動詞,,C
1517,박물관,명,명사,名詞,博物館,A
1377,박사,명,명사,名詞,博士,B
3148,박수,명,명사,名詞,拍手,B
8375,박스,명,명사,名詞,box,B
2801,박히다,동,동사,動詞,,C
257,밖,명,명사,名詞,,A
834,반,명,명사,名詞,"半, 班",A
1868,반갑다,형,형용사,形容詞,,A
8377,반기다,동,동사,動詞,,C
1218,반대,명,명사,名詞,反對,B
9144,반대편,명,명사,名詞,反對便,C
2039,반대하다,동,동사,動詞,反對-,B
781,반드시,부,부사,副詞,,B
11775,반말,명,명사,名詞,半-,C
1097,반면,명,명사,名詞,反面,C
3351,반발,명,명사,名詞,反撥,C
4273,반복되다,동,동사,動詞,反復-,C
4341,반복하다,동,동사,動詞,反復-,B
3809,반성,명,명사,名詞,反省,C
4342,반성하다,동,동사,動詞,反省-,C
2214,반영하다,동,동사,動詞,反映-,C
1309,반응,명,명사,名詞,反應,C
2314,반장,명,명사,名詞,班長,B
6059,반죽,명,명사,名詞,,C
6060,반지,명,명사,名詞,半指,B
9570,반짝거리다,동,동사,動詞,,C
7246,반짝이다,동,동사,動詞,,C
3352,반찬,명,명사,名詞,飯饌,B
2961,반하다,동,동사,動詞,反-,B
47,받다,동,동사,動詞,선물을 ~,A
787,받아들이다,동,동사,動詞,,B
7013,받침,명,명사,名詞,,B
564,발,명,명사,名詞,신체의 일부,A
4602,발가락,명,명사,名詞,,B
3986,발걸음,명,명사,名詞,,C
2925,발견,명,명사,名詞,發見,B
1638,발견되다,동,동사,動詞,發見-,B
826,발견하다,동,동사,動詞,發見-,B
3987,발길,명,명사,名詞,,C
7521,발끝,명,명사,名詞,,C
1369,발달,명,명사,名詞,發達,B
5490,발달되다,동,동사,動詞,發達-,C
982,발달하다,동,동사,動詞,發達-,B
7776,발등,명,명사,名詞,,B
3690,발레,명,명사,名詞,&프ballet,C
5211,발목,명,명사,名詞,,B
9145,발바닥,명,명사,名詞,,C
2768,발생,명,명사,名詞,發生,B
746,발생하다,동,동사,動詞,發生-,B
5491,발음,명,명사,名詞,發音,A
16889,발음하다,동,동사,動詞,發音-,B
4796,발자국,명,명사,名詞,,C
416,발전,명,명사,名詞,"發展, 發電",B
5010,발전되다,동,동사,動詞,發展-,C
983,발전하다,동,동사,動詞,發展-,B
9146,발톱,명,명사,名詞,,C
1231,발표,명,명사,名詞,發表,B
2962,발표되다,동,동사,動詞,發表-,C
835,발표하다,동,동사,動詞,發表-,B
2040,발휘하다,동,동사,動詞,發揮-,C
1322,밝다,"동, 형","동사, 형용사","動詞, 形容詞",,A
9148,밝아지다,동,동사,動詞,,C
3929,밝혀내다,동,동사,動詞,,C
1362,밝혀지다,동,동사,動詞,,C
230,밝히다,동,동사,動詞,,B
1919,밟다,동,동사,動詞,,B
276,밤,명,명사,名詞,"어두운 때, 열매",A
10041,밤낮,명,명사,名詞,,B
5212,밤늦다,형,형용사,形容詞,,B
7778,밤새,명,명사,名詞,~ 안녕하셨습니까,C
9149,밤새다,동,동사,動詞,,B
9572,밤새우다,동,동사,動詞,,C
8076,밤색,명,명사,名詞,-色,C
8754,밤중,명,명사,名詞,-中,B
5351,밤하늘,명,명사,名詞,,C
353,밥,명,명사,名詞,~을 먹다,A
4426,밥그릇,명,명사,名詞,,B
8077,밥맛,명,명사,名詞,,B
3235,밥상,명,명사,名詞,-床,C
8381,밥솥,명,명사,名詞,,B
318,방,명,명사,名詞,房,A
2802,방금,부,부사,副詞,方今,B
6590,방면,명,명사,名詞,方面,C
1806,방문,명,명사,名詞,"房門, 訪問",B
1945,방문하다,동,동사,動詞,訪問-,B
6413,방바닥,명,명사,名詞,房-,C
179,방법,명,명사,名詞,方法,B
538,방송,명,명사,名詞,放送,B
2004,방송국,명,명사,名詞,放送局,B
5011,방송사,명,명사,名詞,放送社,C
6796,방송하다,동,동사,動詞,放送-,C
454,방식,명,명사,名詞,方式,C
955,방안,명,명사,名詞,方案,C
5213,방울,명,명사,名詞,"물~, ~이 울리다",C
3353,방지,명,명사,名詞,防止,C
5012,방지하다,동,동사,動詞,防止-,C
1581,방학,명,명사,名詞,放學,A
4275,방해,명,명사,名詞,妨害,C
4896,방해하다,동,동사,動詞,妨害-,C
484,방향,명,명사,名詞,方向,B
1554,밭,명,명사,名詞,,B
462,배,명,명사,名詞,"신체의 일부, ~를 띄우다, 열매, 倍",A
1214,배경,명,명사,名詞,背景,B
5905,배고프다,형,형용사,形容詞,,A
10043,배구,명,명사,名詞,排球,B
7523,배꼽,명,명사,名詞,,B
3354,배다,동,동사,動詞,땀이 ~,C
7249,배달,명,명사,名詞,配達,B
8756,배드민턴,명,명사,名詞,badminton,B
8757,배부르다,형,형용사,形容詞,,A
2197,배우,명,명사,名詞,俳優,B
441,배우다,동,동사,動詞,,A
8079,배우자,명,명사,名詞,配偶者,C
4129,배추,명,명사,名詞,,B
20677,배추김치,명,명사,名詞,,C
6063,배치,명,명사,名詞,配置,C
2410,백,"수, 관","수사, 관형사","数詞, 冠形詞",百,A
,백두산,고,고유 명사,固有名詞,白頭山,C
6240,백색,명,명사,名詞,白色,C
1601,백성,명,명사,名詞,百姓,C
6064,백인,명,명사,名詞,白人,C
,백제,고,고유 명사,固有名詞,百濟,C
1974,백화점,명,명사,名詞,百貨店,A
4897,뱀,명,명사,名詞,,B
2471,뱃사람,명,명사,名詞,,C
4797,뱉다,동,동사,動詞,,C
4696,버려지다,동,동사,動詞,,C
2383,버릇,명,명사,名詞,,B
121,버리다,"동, 보","동사, 보조 용언","動詞, 補助用言",,A
5906,버섯,명,명사,名詞,,B
719,버스,명,명사,名詞,bus,A
3470,버터,명,명사,名詞,butter,B
8759,버튼,명,명사,名詞,button,B
2525,버티다,동,동사,動詞,,C
138,번,의,의존 명사,依存名詞,番,A
5619,번개,명,명사,名詞,,C
6415,번거롭다,형,형용사,形容詞,,C
7250,번역,명,명사,名詞,飜譯,B
10051,번역하다,동,동사,動詞,飜譯-,C
9578,번지,명,명사,名詞,番地,C
774,번째,의,의존 명사,依存名詞,番-,B
4276,번호,명,명사,名詞,番號,A
3408,벌,"의, 명","의존 명사, 명사","依存名詞, 名詞","옷 한 ~, 곤충, 罰",C
4203,벌금,명,명사,名詞,罰金,C
1087,벌다,동,동사,動詞,돈을 ~,B
3810,벌떡,부,부사,副詞,,C
3988,벌레,명,명사,名詞,,B
2628,벌리다,동,동사,動詞,입을 ~,B
686,벌써,부,부사,副詞,,A
1498,벌어지다,동,동사,動詞,"틈이 ~, 싸움이 ~",B
627,벌이다,동,동사,動詞,,B
1582,범위,명,명사,名詞,範圍,C
3001,범인,명,명사,名詞,犯人,C
1232,범죄,명,명사,名詞,犯罪,C
603,법,"명, 의","명사, 의존 명사","名詞, 依存名詞",法,B
1751,법률,명,명사,名詞,法律,C
1881,법원,명,명사,名詞,法院,C
6592,법적,명,명사,名詞,法的,C
1219,법칙,명,명사,名詞,法則,C
2499,벗기다,동,동사,動詞,,B
1104,벗다,동,동사,動詞,,A
8388,베개,명,명사,名詞,,B
3750,베다,동,동사,動詞,목을 ~,C
,베이징(북경),고,고유 명사,固有名詞,北京,B
6593,벤치,명,명사,名詞,bench,C
8389,벨트,명,명사,名詞,belt,B
4277,벼,명,명사,名詞,,C
1199,벽,명,명사,名詞,壁,B
5108,변경,명,명사,名詞,變更,C
3002,변동,명,명사,名詞,變動,C
5352,변명,명,명사,名詞,辨明,C
5755,변신,명,명사,名詞,變身,C
690,변하다,동,동사,動詞,變-,B
3280,변호사,명,명사,名詞,辯護士,B
294,변화,명,명사,名詞,變化,B
5620,변화되다,동,동사,動詞,變化-,C
1975,변화하다,동,동사,動詞,變化-,B
1346,별,"명, 관","명사, 관형사","名詞, 冠形詞",別,A
3471,별다르다,형,형용사,形容詞,別-,C
2335,별도,명,명사,名詞,別途,C
801,별로,부,부사,副詞,別-,B
4345,별명,명,명사,名詞,別名,C
7784,별일,명,명사,名詞,別-,C
1306,병,명,명사,名詞,"病, 甁",A
4429,병들다,동,동사,動詞,病-,B
7524,병실,명,명사,名詞,病室,C
10058,병아리,명,명사,名詞,,C
628,병원,명,명사,名詞,病院,A
2926,보고,명,명사,名詞,報告,B
2629,보고서,명,명사,名詞,報告書,B
3869,보고하다,동,동사,動詞,報告-,C
5217,보관,명,명사,名詞,保管,C
2630,보관하다,동,동사,動詞,保管-,B
265,보내다,동,동사,動詞,,A
7785,보내오다,동,동사,動詞,,C
4799,보너스,명,명사,名詞,bonus,C
17,보다,"보, 동, 부","보조 용언, 동사, 부사","補助用言, 動詞, 副詞",한층 더,A
1855,보도,명,명사,名詞,報道,C
4514,보도되다,동,동사,動詞,報道-,C
2062,보도하다,동,동사,動詞,報道-,C
16935,보라색,명,명사,名詞,-色,C
2682,보람,명,명사,名詞,,B
5493,보름,명,명사,名詞,,C
4515,보리,명,명사,名詞,,C
5218,보살피다,동,동사,動詞,,C
3811,보상,명,명사,名詞,補償,C
5911,보수,명,명사,名詞,"保守, 補修",C
8768,보수적,명,명사,名詞,保守的,C
5912,보안,명,명사,名詞,保安,C
5219,보완하다,동,동사,動詞,補完-,C
93,보이다,동,동사,動詞,"'보다'의 피동사, '보다'의 사동사",B
5353,보자기,명,명사,名詞,褓-,C
3356,보장,명,명사,名詞,保障,C
3751,보장되다,동,동사,動詞,保障-,C
3236,보장하다,동,동사,動詞,保障-,C
4346,보전,명,명사,名詞,保全,C
4060,보조,명,명사,名詞,補助,C
4607,보존,명,명사,名詞,保存,C
5220,보존하다,동,동사,動詞,保存-,C
6802,보충하다,동,동사,動詞,補充-,C
1392,보통,"부, 명","부사, 명사","副詞, 名詞",普通,A
3472,보편적,명,명사,名詞,普遍的,C
2411,보험,명,명사,名詞,保險,B
945,보호,명,명사,名詞,保護,B
4608,보호되다,동,동사,動詞,保護-,C
1639,보호하다,동,동사,動詞,保護-,C
4205,복,명,명사,名詞,福,C
2574,복도,명,명사,名詞,複道,B
8085,복사,명,명사,名詞,複寫,B
23452,복사기,명,명사,名詞,複寫機,C
8391,복사하다,동,동사,動詞,複寫-,B
13378,복숭아,명,명사,名詞,,C
18638,복습,명,명사,名詞,復習,B
16943,복습하다,동,동사,動詞,復習-,B
1347,복잡하다,형,형용사,形容詞,複雜-,A
1698,볶다,동,동사,動詞,,B
10549,볶음,명,명사,名詞,,C
8090,볶음밥,명,명사,名詞,,B
6068,본,관,관형사,冠形詞,本,C
1592,본격적,명,명사,名詞,本格的,C
2158,본래,명,명사,名詞,本來,B
4516,본부,명,명사,名詞,本部,C
6069,본사,명,명사,名詞,本社,C
2831,본성,명,명사,名詞,本性,C
4279,본인,명,명사,名詞,本人,C
2128,본질,명,명사,名詞,本質,C
3752,볼,명,명사,名詞,뺨,C
10551,볼링,명,명사,名詞,bowling,C
6603,볼일,명,명사,名詞,,B
9583,볼펜,명,명사,名詞,ball pen,A
972,봄,명,명사,名詞,,A
4206,봉사,명,명사,名詞,奉仕,C
7527,봉사하다,동,동사,動詞,奉仕-,C
5496,봉지,명,명사,名詞,封紙,B
2741,봉투,명,명사,名詞,封套,B
4903,뵈다,동,동사,動詞,"보이다, 웃어른을 보다",B
4609,뵙다,동,동사,動詞,,B
2526,부,"의, 명","의존 명사, 명사","依存名詞, 名詞","部, 富",B
2315,부근,명,명사,名詞,附近,B
6605,부끄러움,명,명사,名詞,,B
2356,부끄럽다,형,형용사,形容詞,,B
1202,부담,명,명사,名詞,負擔,C
3638,부담하다,동,동사,動詞,負擔-,C
2500,부대,명,명사,名詞,部隊,C
1574,부동산,명,명사,名詞,不動産,B
1062,부드럽다,형,형용사,形容詞,,B
2631,부딪치다,동,동사,動詞,,B
5498,부딪히다,동,동사,動詞,,C
5621,부러워하다,동,동사,動詞,,B
4430,부러지다,동,동사,動詞,,C
2412,부럽다,형,형용사,形容詞,,B
227,부르다,"동, 형","동사, 형용사","動詞, 形容詞","이름을 ~, 배가 ~",A
665,부모,명,명사,名詞,父母,A
1160,부모님,명,명사,名詞,父母-,A
1547,부문,명,명사,名詞,部門,C
977,부부,명,명사,名詞,夫婦,A
291,부분,명,명사,名詞,部分,B
3753,부분적,명,명사,名詞,部分的,C
,부산,고,고유 명사,固有名詞,釜山,A
5356,부상,명,명사,名詞,負傷,C
4207,부서,명,명사,名詞,部署,C
3930,부서지다,동,동사,動詞,,C
2159,부엌,명,명사,名詞,,A
2096,부위,명,명사,名詞,部位,C
1619,부인,명,명사,名詞,"夫人, 婦人",A
3150,부자,명,명사,名詞,富者,B
2683,부작용,명,명사,名詞,副作用,B
9167,부잣집,명,명사,名詞,富者-,B
2413,부장,명,명사,名詞,部長,B
5622,부재,명,명사,名詞,不在,C
1154,부정,명,명사,名詞,不正,C
3410,부정적,명,명사,名詞,否定的,C
2963,부정하다,동,동사,動詞,否定-,C
1780,부족,명,명사,名詞,"不足, 部族",B
1243,부족하다,형,형용사,形容詞,不足-,B
10068,부지런하다,형,형용사,形容詞,,B
5110,부지런히,부,부사,副詞,,C
7789,부채,명,명사,名詞,,C
2472,부처,명,명사,名詞,部處,B
4611,부치다,동,동사,動詞,편지를 ~,B
5757,부친,명,명사,名詞,父親,C
3582,부탁,명,명사,名詞,付託,B
2927,부탁하다,동,동사,動詞,付託-,B
3473,부품,명,명사,名詞,部品,C
