word,pos,meaning,definition,target_codes
자유,명사,じゆう【自由】,何かに縛られたり拘束されたりせずに、自分の考えや意志に従って行動できる状態。,62415
자전거,명사,じてんしゃ【自転車】,人が乗って、両足でペダルを踏んで、車輪を回転させて走る乗り物。,62517
자판기,명사,じはんき【自販機】。じどうはんばいき【自動販売機】,金を入れて物品を選ぶと、買おうとする物品が自動的に出てくる装置。,71200
재료,명사,ざいりょう【材料】,ものを作る時に使われるもの。,71211
재미,명사,"たのしみ【楽しみ】。きょうみ【興味】
","ある物事が与える楽しい気分や感じ。
",75754
재채기,명사,くしゃみ【嚔・嚏】,鼻粘膜の刺激によって、急に大きな声とともに強い呼吸を発すること。,24966
저금,명사,ちょきん【貯金】,金をためたり、銀行などの金融機関に預けたりすること。また、その金。,74072
저녁,명사,ゆうがた【夕方】。ひぐれ【日暮れ】。ゆうぐれ【夕暮れ】,日が暮れ始めて夜になるまでの間。,71220
저번,명사,このまえ【此の前】。このあいだ【此の間】。せんじつ【先日】。せんぱん【先般】,言っている時点の前の回や時。,71227
제목,명사,だいもく【題目】。ひょうだい【表題・標題】。タイトル,文章や映画、公演などで、中心となる内容を表すために付ける名前。,70897
조깅,명사,ジョギング,健康維持のために適度な速度でゆっくり走る運動。,24587
조심,명사,ようじん【用心・要心】,悪いことが起こらないように、言葉や行動に注意すること。,75344
조카,명사,ゆうし【猶子】。めい【姪】。おい【甥】,兄弟姉妹が生んだ子。,91753
주말,명사,しゅうまつ【週末】,一週間の末。,19548
주말여행,명사,しゅうまつりょこう【週末旅行】,週末に行く旅行。,75150
주머니,명사,ふくろ【袋】。かねぶくろ【金袋】。きんちゃく【巾着】,"金や物などを入れて持ち歩くために、布や皮などで作ったもの。
",75803
주문,명사,ちゅうもん【注文・註文】。オーダー,ある物を作って売る人に、その物の種類、数量、形、大きさなどを教えて、製造や配達を依頼することや内容。,25943
주변,명사,しゅうへん【周辺】,ある対象を取り巻いている周りの部分。また、近い範囲内。,61415
주부,명사,しゅふ【主婦】,一家の家事の切り盛りをする人。,91769
주사,명사,ちゅうしゃ【注射】,注射器で人や動物の体内に薬液を直接注入すること。また、その器具。,91770
주소,명사,じゅうしょ【住所・住処】。アドレス,家や職場、機関などが位置した所の行政区域上の名称。,90778
주스,명사,ジュース,果物や野菜の絞り汁。また、それで作った飲料。,26899
주위,명사,しゅうい【周囲】。まわり【周り】,何かを囲んでいるまわりの部分。,66583
주인,명사,しゅじん【主人】。ぬし【主】。もちぬし【持ち主】。あるじ【主】。しょゆうしゃ【所有者】。オーナー,物事や対象を自分のものとして所有している人。,62520
주차,명사,ちゅうしゃ【駐車】,自動車などを一定の場所にとめておくこと。,25986
주차장,명사,ちゅうしゃじょう【駐車場】。パーキング,自動車を駐車するための場所。,91772
주황색,명사,だいだいいろ【橙色】。オレンジいろ【オレンジ色】	,"赤色と黄色が混ざった色。
",76695
지각,명사,ちこく【遅刻】	,"決められた時刻に遅れて出社したり登校すること。
",91667
지갑,명사,さいふ【財布】。かねいれ【金入れ】。さついれ【札入れ】	,"金銭、カード、名刺などを入れて持ち歩くことができるように革や布などで作ったもの。
",31502
지난달,명사,せんげつ【先月】。ぜんげつ【前月】。きょげつ・きょがつ【去月】。あとげつ【後月】,今月のすぐ前の月。,26900
지난번,명사,このまえ【この前】。このあいだ【この間】。ぜんかい【前回】。さき【先】。さっき。さきごろ【先ごろ】	,"話している時を基準に、以前の順番や過ぎた時。
",71316
지난주,명사,せんしゅう【先週】,"今週のすぐ前の週。
",58105
지난해,명사,きょねん【去年】。さくねん【昨年】	,"今年のすぐ前の年。
",49314
지도,명사,ちず【地図】,"地球表面の全部や一部を一定の割合で縮小し、記号を用いて平面上に描いた絵。
",57319
지방,명사,ちほう【地方】	,"行政区画やある特徴などを基準に分けられる地域。
",71323
지우개,명사,けしゴム【消しゴム】	,"鉛筆で書いたものを消すのに用いる、ゴム製の道具。
",71488
지하,명사,ちか【地下】	,"土の中や、地面の下を掘って作った建物の空間。
",62524
지하도,명사,アンダーパス。ちかどう【地下道】	,"地面の下を掘り下げて作った道路。
",28949
지하철,명사,ちかてつ【地下鉄】	,"地下の鉄道を通る電動車。
",71490
지하철역,명사,ちかてつのえき【地下鉄の駅】	,"地下鉄に乗り、地下鉄を降りる所。
",77822
짜증,명사,かんしゃく【癇癪】。いらだち【苛立ち】,"気に入らなくて腹を立てたり嫌な気分を表現すること。また、そのような性格。
",71579
찌개,명사,チゲ,少なめの出し汁に肉や豆腐、野菜などを入れ、コチュジャンまたはテンジャンなどで味付けをして煮立てたやや塩辛い料理。,26901
차,명사,"ちゃ【茶】。おちゃ【お茶】 | くるま【車】 ","良い香りや味のある植物の葉・根・実などを煎じたりお湯を注いで味を出した飲料。
 | 車輪がついていて、人や荷物を運ぶ機関。
","61117,62525"
차례,명사,じゅんじょ【順序】。じゅんばん【順番】。じゅん【順】。ばん【番】,物事を行ったり物事が起こる手順。,62410
채소,명사,やさい【野菜】。そさい【蔬菜】。あおもの【青物】,畑で栽培され、主にその葉っぱや茎、実などを食べる農作物。,72036
처음,명사,いちばんはじめ【一番初め】。さいしょ【最初】,順序や時間の上で一番先。,17170
체육관,명사,たいいくかん【体育館】,室内で運動競技ができるように設けられた建物。,25365
초대,명사,しょうたい【招待】,ある催し・会・行事などに来てくれるように客を招くこと。,72125
초대장,명사,しょうたいじょう【招待状】,ある催し・会・行事などにに招待する旨を書いて送る手紙。,80507
초등학교,명사,しょうがっこう【小学校】,児童に基本的な教育を行うための学校。満6歳で入学し、6年間基本的な教育を受ける。,32791
초등학생,명사,しょうがくせい【小学生】,小学校に通う生徒。,25387
초록색,명사,みどり【緑】。みどりいろ【緑色】。くさいろ【草色】。くさばいろ【草葉色】,黄色と青の中間色で、濃い草のような色。,25389
초콜릿,명사,チョコレート。チョコ,ココア粉に、牛乳・バター・砂糖などを加えて作った、主に黒色の甘い菓子。,72128
최고,명사,さいこう【最高】,程度が最も高いこと。,47976
최근,명사,さいきん【最近】,現在より少し前のある時から現在までの間。,89862
최저,명사,"さいてい【最低】 ",程度や水準などが最も低いこと。,27783
추석날,명사,チュソク。きゅうれきのぼんやすみ【旧暦の盆休み】,韓国の節日の一。陰暦8月15日で、新米で作った「ソンピョン」という餅や走りの果物などの食物を用意して、祭祀を行う。また、「シルム（韓国相撲）」、綱引き、「カンガンスルレ」などの民俗遊戯を楽しむ。,80401
취미,명사,しゅみ【趣味】,好きで楽しみとしてしている事柄。,72149
취소,명사,とりけし【取り消し】。ちゅうし【中止】。キャンセル,すでに発表した事を無効とするか、約束したことや予定されている事を取りやめること。,72150
취직,명사,しゅうしょく【就職】。しゅうぎょう【就業】。しゅうろう【就労】,一定の職業を得て職場に行くこと。,72152
치과,명사,しか【歯科】,歯や歯茎などの支持組織、口腔などの病気を治療する医学分野。また、その分野の病医院。,72153
치료,명사,ちりょう・じりょう【治療】。りょうじ【療治】,病気やけがなどを治すこと。,83170
치마,명사,スカート,"下半身を覆う女性服で、両足をそれぞれ入れる部分のない服。
",57331
치약,명사,はみがき【歯磨き】。はみがきこ【歯磨粉】,歯を磨く時に使うもの。,26903
카드,명사,カード,ある事柄の証明や記録のために一定のサイズと規格に従って切断した厚い紙・厚いプラスチック。,71472
카디건,명사,カーディガン,前開きのスタイルでボタンをかけるようになっている毛糸で編んだセーター。,80947
카메라,명사,カメラ,写真を撮る器械。,57332
카페,명사,カフェ。コーヒーてん【コーヒー店】。きっさてん【喫茶店】,主にコーヒーや紅茶のような飲み物、軽い間食などを販売する店。,72162
카페라테,명사,カフェラテ,エスプレッソにミルクを混ぜたコーヒー。,601232
카푸치노,명사,カプチーノ,泡立てた熱い牛乳にエスプレッソを混ぜて飲むコーヒー。,601233
커피,명사,コーヒー。コーヒーまめ【コーヒー豆】。コーヒーこな【コーヒー粉】,煎って粉にしたものを熱湯でこしたり煮出したりして飲む、コーヒーの木の種子、またはその粉。,27372
커피숍,명사,コーヒーショップ。コーヒーてん【コーヒー店】。カフェ。きっさてん【喫茶店】,人々が主にコーヒーや紅茶などを飲みながら話し合ったり休憩したりするようにした店。,83150
케이크,명사,ケーキ,小麦粉に卵・バター・牛乳・砂糖などを混ぜてこねてからオーブンに入れて焼いた後、生クリームや果物などでデコレーションした洋菓子。,83235
케이팝,명사,K-POP,現代韓国の大衆歌謡を他国の大衆歌謡に対して言う語。主にアイドルグループの歌を指す。,601341
코,명사,はな【鼻】,"息をして、においを嗅ぐ身体の一部。
",46814
코감기,명사,はなかぜ【鼻風邪】,鼻がつまり、鼻水が出る症状の風邪。,83256
코끼리,명사,ぞう【象】,"非常に長い鼻と二つの大きい奥歯を持っている、陸地動物の中で一番大きい動物。
",28148
코미디언,명사,コメディアン,喜劇を専門にする役者。,81160
코코아,명사,ココア,カカオの豆をひいて粉末にした茶色の粉。,81213
쿠션,명사,クッション,いすや乗り物の座席などで、座り心地を良くするために羽毛やばねなどを中に入れて作ったもの。,81147
쿠키,명사,クッキー,小麦粉に色々な材料を加えて焼いた洋菓子。,81154
쿠폰,명사,クーポン。かいすうけん【回数券】,1枚ずつ切り取って現金のように使用する券。,81164
크기,명사,おおきさ【大きさ】。サイズ,物のかさ、広さ、量などが大きい程度。,62458
크리스마스이브,명사,クリスマスイブ。イブ。せいや【聖夜】,クリスマスの前日である12月24日の夜。,81396
크리스마스트리,명사,クリスマスツリー,クリスマスのとき、星飾り・鐘・豆電球などの様々な飾りで装飾して立てる木。,90008
키,명사,せ【背】。せたけ【背丈】。しんちょう【身長】。みのたけ【身の丈】,"人や動物がまっすぐに立った時のかかとから頭頂までの体の高さ。
",20269
키위,명사,キウイ。キーウィ。キウイフルーツ,卵の形をした果実の表面に褐色の毛があり、果肉は真ん中は黄色でその周りは淡緑色で、黒い種子が並んでいる果物。,81824
타워,명사,タワー,塔のように高くて先端が尖っている形に造った建築物。,79710
타이,명사,タイ。ネクタイ,主としてスーツを着る時、ワイシャツの襟もとに巻いて正面で結ぶ細長い布。,79737
태권도,명사,テコンドー【跆拳道】,韓国の伝統武術に基づいた格技で、拳と足などを用いて蹴り、突き、防ぎなどの技で攻撃と防御をするスポーツ競技。,58168
태도,명사,たいど【態度】。しせい【姿勢】,身体の動きや物事に対する心が表に現れた姿勢。,62414
태풍,명사,たいふう【台風】,主に7月から9月にかけて太平洋から韓国や日本などのアジア大陸の東部に向かって近づいてくる、激しい暴風雨を伴う風。,72181
터미널,명사,ターミナル,飛行機・汽車・バスなどの交通路線が集中している、主に最初の駅か終着駅。,72184
테니스,명사,テニス。ていきゅう【庭球】,ネットを挟んでラケットでボールを打ち合うスポーツ競技。,37605
테니스장,명사,テニスコート。ていきゅうじょう【庭球場】,テニスをする競技場。,80136
테이블,명사,テーブル,支える脚があり、上が平らで物を置くことができる机状の家具。,72186
토끼,명사,うさぎ【兎】,"耳が長く、後肢が前肢より発達して、しっぽは短い動物。
",89388
토마토,명사,トマト,球状のこぶしサイズの実で、緑色で熟すと赤くなる野菜。,89390
토요일,명사,どようび【土曜日】。どよう【土曜】,月曜日を基準とした１週間の6日目。,30214
퇴근,명사,たいきん【退勤】,職場で勤務が終わって、勤め先から退出すること。,71296
퇴원,명사,たいいん【退院】,一定期間入院して治療を受けていた患者が、病院から出ること。,82873
투피스,명사,ツーピース,上着とスカートが同じ布で作られて一組になっている婦人服。,82165
튀김,명사,"てんぷら【天ぷら】。あげもの【揚げ物】。フライ。フリッター ",魚・肉・野菜などに小麦粉の衣をつけ、油で揚げたもの。,82383
트럭,명사,トラック,貨物を運搬する自動車。,82436
티,명사,ティーシャツ,T字型の半袖のシャツ。,82664
티브이,명사,テレビ。テレビジョン,放送局が電波で送る映像と音声を受信して、画面に映し出す機械。,71302
티셔츠,명사,ティーシャツ,T字型の半袖のシャツ。,82674
티켓,명사,チケット,入場券や乗車券などの切符。,82678
파,명사,ねぎ【葱】,中空で細長い葉の先端はとがり、独特な匂いや味を持っていて薬味としてよく使う野菜。,71303
파란색,명사,あおいろ【青色】。あおいいろ【青い色】。ブルー,晴れた空や澄んだ海のような色。,71305
파인애플,명사,パイナップル,熱帯・亜熱帯で栽培され、中が黄色で甘い味がする松かさ状の果実。,80532
파티,명사,パーティー,社交のための、または何かを記念するための宴会や集まり。,26907
패키지,명사,パッケージ,包んで郵便で送る物品。,80997
포도,명사,ぶどう【葡萄】,甘酸っぱい味の、小さい実が房状になる紫色の果物。,62808
포장,명사,ほうそう【包装】。ラッピング,物品を包んだり、荷造りしたりすること。また、そのときに用いる材料。,71349
표,명사,"きっぷ【切符】。けん【券】。チケット ","権利があることを証明する紙片。
",71353
프라이팬,명사,フライパン,炒め物・揚げ物などに用いる、浅くて底が平らで柄のついた鍋。,84488
프로그램,명사,プログラム,ある行事の進行計画や順序を記したもの。または、その行事の細目。,60621
피,명사,ち【血】。けつえき【血液】,人や動物の体内の血管を循環しながら酸素と栄養を供給し、老廃物を運ぶ赤い液体。,73269
피곤,명사,つかれ【疲れ】。ひろう【疲労】。くたびれ【草臥れ】,心身が疲れていて辛いこと。,83798
피시,명사,PC。パーソナルコンピューター。パソコン,家庭や仕事場で、個人の使用を目的に作られたコンピューター。,72403
피시방,명사,インターネットカフェ。ネットカフェ,店内に設置されているパソコンを有料で利用できる施設。,84139
피아노,명사,ピアノ,黒と白の鍵盤を指で叩いたり押したりして音を出す大きな楽器。,31505
하늘,명사,てん【天】。そら【空】,"地上に無限に広がる空間。
",20311
하늘색,명사,そらいろ【空色】,青と白の中間の色で、晴れた空のような色。,84156
하루,명사,"いちにち【一日】 ","午前零時から午後12時までの24時間。
",49315
하숙비,명사,げしゅくだい【下宿代】,人の家で生活するのにかかる部屋代・食費などの費用。,83964
하숙집,명사,げしゅく【下宿】。げしゅくや【下宿屋】,一定の金額を払って生活する家。,72407
하얀색,명사,しろいろ・はくしょく【白色】,雪や牛乳のような色。,83994
하이킹,명사,ハイキング,心身を鍛えるために、また、観光のために歩いて旅をすること。,84213
해,명사,ひ【日】。たいよう【太陽】,太陽系の中心にあって、温度が非常に高くて自ら光を放つ恒星。,72468
해외,명사,かいがい【海外】。がいこく【外国】,自分の国ではない、よその国。,62481
해외여행,명사,かいがいりょこう【海外旅行】,外国へ旅行すること。また、その旅行。,72474
허리,명사,"こし【腰】 ","人や動物の身体で肋骨の下から尻骨までの部分。
",30201
혀,명사,した【舌】。べろ,"人間や動物の口腔底にある、長くて赤い肉。
",74125
호랑이,명사,"とら【虎】 ","黄褐色の体に黒色の横縞があって、他の動物を捕食する図体の大きい動物。
",74128
호수,명사,みずうみ【湖】,土で囲まれ、池より大きく深いもの。,73225
호텔,명사,ホテル,施設が完備されていて、規模の大きい高級宿泊施設。,30215
화,명사,いかり【怒り】。いきどおり【憤り】。はらだち【腹立ち】,"不機嫌になったり怒ったりする感情。
",74134
화가,명사,がか【画家】。えかき【絵かき】,絵を専門的に描く人。,73228
화요일,명사,かようび【火曜日】,月曜日を基準にした一週間の2日目。,73231
화장실,명사,けしょうしつ【化粧室】。おてあらい【お手洗い】。トイレ,大便や小便ができる施設を設けた場所。,30211
화장품,명사,けしょうひん【化粧品】,きれいに飾るために、または肌を手入れするために顔に塗るもの。,73232
회,명사,さしみ【刺身】,肉や魚などを生のまま薄く切って食べる料理。,87810
회사,명사,かいしゃ【会社】,商行為などを通した営利を目的に多数の人が集まって設立した社団法人。,31668
회사원,명사,かいしゃいん【会社員】,会社に属して働く人。,88134
회색,명사,はいいろ【灰色】,黒と白の中間で、灰の色のような色。,73242
회원,명사,かいいん【会員】,ある会の構成員。,73243
회의,명사,かいぎ【会議】,何人ものの人が集まって議論すること。また、その会合。,73244
후배,명사,こうはい【後輩】,同じ分野で、自分より遅く仕事を始めた人。,73247
휴가,명사,きゅうか【休暇】,職場や軍隊などの団体に属している人が一定の期間、仕事先から離れて休みを取ること。また、その期間。,73251
휴게실,명사,きゅうけいしつ【休憩室】,しばらく立ち寄って休めるように設けた部屋。,88410
휴대폰,명사,けいたいでんわ【携帯電話】。けいたい【携帯】。ケータイ,持ち歩きながら使用できる、小型の無線電話機。,88425
휴일,명사,きゅうじつ【休日】,日曜日や祝日などのような、仕事をせずに休む日。,73252
휴지,명사,かみくず【紙くず】,使い道のない紙。,44797
휴지통,명사,くずいれ【屑入れ】。くずかご【屑篭】,使い物にならない紙やゴミなどを捨てる器や籠。,31509
희망,명사,きぼう【希望】。のぞみ【望み】,将来よいことがあると期待して望むこと。,73256
가까이,명사/부사,"ちかく【近く】。きんじょ【近所】 | ちかく【近く】
","遠くなく、近い所。 | 距離が遠くなく。
","62493,62494"
가장,명사/부사,かちょう【家長】 | もっとも【最も】。いちばん【一番】。なによりも【何よりも】,一家を代表し、責任を持つ人。主に一家の成人男性。 | 他のどれよりもまさるさま。,"15145,26795"
거의,명사/부사,"ほとんど。ほぼ。おおよそ【大凡】。だいたい【大体】 | ほとんど
","全部から少し足りない程度。
 | 全部ではなく、やや足らずに。
","88839,60090"
계속,명사/부사,"けいぞく【継続】
 | つづけて【続けて】
","絶えることなく続けていくこと。
 | 途切れずに続けて。
","17692,17695"
그저께,명사/부사,おととい・いっさくじつ【一昨日】 | おととい【一昨日】,昨日の前日。二日前。 | 昨日の前日。二日前に。,"37078,65920"
내일,명사/부사,"あした・あす・みょうにち【明日】
 | あした【明日】
","今日の次の日。
 | 今日の翌日に。
","30193,30194"
다,명사/부사,"すべて【全て】。ぜんぶ【全部】。みんな。みな【皆】
 | ぜんぶ【全部】。すべて【全て】。みな【皆】。のこらず【残らず】。もれなく
","残すものなく、漏れなく全て。
 | 残ったり、漏れたものがなく、全て。
","58175,58176"
대부분,명사/부사,だいぶぶん【大部分】。たいはん【大半】。かはん【過半】 | たいはん【大半】。ほとんど【殆ど】。おおかた【大方】。だいぶぶん【大部分】	,"半分をはるかに超え、全体に近い数や量。
 | 半分を大きく上回って全体に近い程度に。
","62394,62395"
매년,명사/부사,まいとし・まいねん【毎年】 | まいとし・まいねん【毎年】。としごと【年毎】	,"としごと。 | 年ごとに。
","51746,51749"
매달,명사/부사,"まいつき・まいげつ【毎月】
 | まいつき・まいげつ【毎月】。つきごと【月毎】
",ひとつきひとつき。 | それぞれの月ごとに。,"91115,15926"
매일,명사/부사,まいにち【毎日】 | まいにち【毎日】	,"日ごと。 | 一日も欠かさず。
","58103,58104"
매주,명사/부사,まいしゅう【毎週】 | まいしゅう【毎週】。しゅうごと【週毎】。かくしゅう【各週】	,"週ごと。 | それぞれの週ごとに。
","91132,15931"
모두,명사/부사,みな・みんな【皆】 | みんな。みな【皆】。すべて	,"残ったり、抜けたりすることのない全体。 | 欠如なしに全部。
","64739,28135"
모레,명사/부사,"あさって【明後日】
 | あさって【明後日】","明日の次の日。 | 明日の次の日に。
","16134,16136"
보통,명사/부사,"ふつう【普通】。なみ【並み】。へいぼん【平凡】。ちゅうかん【中間】
 | ふつう【普通】。だいたい【大体】	","よく目にするため、特別でなく平凡である。また、勝っても劣ってもいず、中間ぐらい。
 | 一般的に。または、頻繁に。
","62800,65572"
사실,명사/부사,じじつ【事実】。ほんとう【本当】 | じじつ【事実】。じつは【実は】,"実際にあったことや現在起きていること。
 | 実際に。
","71275,71276"
서로,명사/부사,たがい【互い】。そうほう【双方】 | たがいに【互いに】。そうほうともに【双方ともに】。そうごに【相互に】,対を成したり相対する関係にある相手。 | 関係する二者以上の対象がそれぞれの相手に対して。,"67417,66374"
스스로,명사/부사,"みずから【自ら】
 | みずから【自ら】 ","自分自身。
 | 他人の力を借りずに、自分の力で。
","62475,62476"
아까,명사/부사,さっき。さきほど【先程】。すこしまえ【少し前】 | さっき【先】。さきほど【先程】。せんこく【先刻】,"今から少し前の時。 | 少し前に。
","65974,65975"
어제,명사/부사,"きのう・さくじつ【昨日】
 | きのう【昨日】","今日より1日前の日。
 | 今日の一日前の日に。","67075,67076"
오늘,명사/부사,きょう【今日】。ほんじつ【本日】 | きょう【今日】。ほんじつ【本日】,今過ごしているこの日。 | 今過ごしているこの日に。,"68206,68207"
이제,명사/부사,いま【今】 | ただいま【只今・唯今】,言っている瞬間。 | 言っている瞬間に。,"58621,61172"
제일,명사/부사,だいいち【第一】。いちばん【一番】 | いちばん【一番】。もっとも【最も】,最も大切なこと。 | 多くの中で最高に。,"58278,92032"
조금,명사/부사,すこし【少し】。わずか【僅か・纔か】。ちょっと【一寸・鳥渡】 | すこし【少し】。わずか【僅か・纔か】。ちょっと【一寸・鳥渡】,少ない分量や少ない程度。 | 分量や程度が少ないさま。,"61176,61177"
지금,명사/부사,"いま【今】。ただいま【ただ今】	 | いま【今】。ただいま【ただ今】
","話をしているこの瞬間。または即時に。
 | 話をしているこの瞬間。","62522,62523"
하나,명사/수사,ひとつ【一つ】。いちがん【一丸】 | ひとつ【一つ】。いち【一・壱】,"志、心、考えなどが一致したりまとまったりすること。
 | 数字を数えるときの最初の数。","20283,20279"
가지,명사/의존 명사,ナス【茄子】 | しゅるい【種類】。しゅ【種】,"紫黒色の長い円筒模様で、煮ておかずとして食べる実。また、その実が開花する草。
 | 物の種類を数える語。","63806,59921"
개,명사/의존 명사,"いぬ【犬】
 | こ【個】","臭覚や聴覚が鋭く、利口で人に良くなつくため、狩りやペットの目的で飼う動物。
 | 個々になっているものを数える単位。","64115,22784"
거리,명사/의존 명사,"まち【街・町】。とおり【通り】
 | たね【種】","人や車が行き交う道。
 | 内容となるにふさわしい対象や材料。","20187,64727"
노트,명사/의존 명사,ノート | ノット,文字を書いたり、絵が描けるように白紙や線のある紙を束ねた本。 | 船舶の進む速度を表す語。,"32788,42924"
배,명사/의존 명사,はら【腹】。ふくぶ【腹部】 | ふね【船】 | なし【梨】 | はい【杯】	,"人間や動物の体で、胸の下から脚の上までの部分。 | 人や荷物をのせて水上を行き来する交通機関。

 | 皮は黄色くて果実は白く、水分が多くて甘みのある、秋に収穫する丸い果物。 | 酒類や飲料の入った杯を数える単位。 
","20211,29729,31454,58079"
수,명사/의존 명사,すい【水】。すいよう【水曜】。すいようび【水曜日】 | て【手】	,"ある事を行うための能力、またはある事態が起こる可能性。
 | 月曜日を基準にした一週の第3日。 | 囲碁や将棋で交代で一回ずつ石や駒を動かす回数を数える単位。
","15615,89523,64159"
시,명사/의존 명사,"し【市】 | じ【時】 | し【詩】
 | じ【時】","都市を中心とする地方公共団体。 | 人が生まれた時刻。 | 書き手の思いと気持ちをリズムのある形式で表現した文学作品。
 | 一日を24に分けた時、そのうち一つを表す時間の単位。
","57258,65107,15954,65108"
시간,명사/의존 명사,"じかん【時間】
 | じかん【時間】	","ある時から別の時までの間。
 | 一日の24分の1にあたる時間を表す単位。
","62841,62842"
주일,명사/의존 명사,しゅう【週】。しゅうじつ【週日】 | ちゅうにち【駐日】 | しゅう【週】。しゅうかん【週間】,月曜日から日曜日までの7日間。 | 日本に駐在すること。 | 月曜日から日曜日までの7日を数える単位。,"90850,77001,90851"
초,명사/의존 명사,す【酢】 | はじめ【初め】。しょき【初期】 | びょう【秒】,"原料を醗酵させて作る、酸味のする液体調味料。
 | ある期間の初めや初期。 | 時間で、1分の60分の1を表す単位。","79192,72123,72124"
가끔,부사,"たまに
","稀に1回ずつ。
",65204
가득,부사,いっぱい【一杯】。いっぱいに【一杯に】。ぎっしり。ぎっしりと。なみなみ。なみなみと,何かの数量が決められた範囲に詰まっている様子。,62661
그냥,부사,"そのまま
","何もせず、そのまま。
",36241
그래서,부사,,"前の内容が後ろの内容の原因、または根拠、条件などになる時に用いる語。
",61169
그러나,부사,"しかし
","前の内容と後ろの内容が互いに反対になる時に用いる語。
",62263
그러니까,부사,それゆえ【それ故】,そのような理由で。または、そんなわけで。,58609
그러면,부사,"だったら
","前の内容が後ろの内容の条件になる時に用いる語。
",58276
그러므로,부사,"だから
","前の内容が後ろの内容の理由や原因、根拠になる時に使う語。
",36276
그런데,부사,"しかし
","話題を前の内容と関連づけて他の方向に変える時に用いる語。
",70717
그렇지만,부사,"しかし
","先に話した内容と対立する内容を表し、それが事実であるけれども。
",70718
그리고,부사,"そして
","前の内容に続いて後ろの内容を単純に並べる時に用いる語。
",62240
그만,부사,ここまで,もうこのぐらいまで。,36428
깨끗이,부사,きれいに,よごれがなく。,61076
너무,부사,あまりに,一定の程度や限界をはるかに超えた状態で。,28183
다시,부사,また【又】。ふたたび【再び】。もういちど【もう一度】。さらに,同じ言葉や行動を繰り返してまた。,62539
더,부사,"もっと。ますます。いっそう【一層】。さらに
","付け加えられて続くさま。
",26829
더욱,부사,もっと。なお。いっそう【一層】。さらに【更に】	,"程度がいっそうひどく。もっと大きく。
",14369
드디어,부사,とうとう。ついに。けっきょく【結局】。いよいよ,待っていた物事がしまいに。結局は。,15026
따로,부사,べつに【別に】。べっとに【別途に】	,"他の物事と一緒であったり混ざったりしないように。
",49672
또,부사,また。ふたたび【再び】。もういちど【もう一度】。あらためて【改めて】	,"ある出来事や行動がもう一度。
",51887
또는,부사,それとも。または。あるいは	,"それでなければ。
",52121
매우,부사,とても。たいへん【大変】。ずいぶん【随分】。ひじょうに【非常に】,"普通よりずっと。
",61510
무척,부사,とても。ひじょうに【非常に】。たいへん【大変】,他のことと比べものにならないほど。,55175
미리,부사,あらかじめ【予め】。まえもって【前もって】,"何かが始まる前に。
",56292
바로,부사,まっすぐに【真っ直ぐに】。いっちょくせんに【一直線に】	,"曲がったり歪んだりせずまっすぐに。
",64744
새로,부사,あたらしく【新しく】。あらたに【新たに】,以前にはなかったものが初めて。,67896
아마,부사,"たぶん【多分】。おそらく【恐らく】 ","はっきりは言えないが、推測したり考えてみたりした時、そうなる可能性が高く。
",71248
아무리,부사,いくら【幾ら】。どんなに,"程度が甚だしく。
",71338
아주,부사,ひじょうに【非常に】。とても。たいへん【大変】,普通の程度をはるかに超えた状態で。,72484
아직,부사,"まだ【未だ】 ","あることや状態になるまでにさらに時間がかかるべきことを表す語。また、あることや状態が終わらずに続くことを表す語。
",71254
어서,부사,はやく【早く】。さあ,仕事や行動を急ぐように促す語。,67026
오래,부사,ながく【長く】。ながいあいだ【長い間】,長い時間の間。,57308
왜,부사,なぜ【何故】。どうして。なんで【何で】	,"どういう理由で。また、何ゆえ。
",67848
왜냐하면,부사,なぜなら【何故なら】。なぜならば【何故ならば】。なぜかというと【何故かというと】。どうしてかというと,"どうしてかといえば。
",67850
이따가,부사,あとで【後で】。のちほど【後程】,"少し後。 ",24813
이미,부사,すでに【既に・已に】。もう,あることが行われた時が今より先。,71159
자꾸,부사,しきりに【頻りに】。ひっきりなしに【引っ切り無しに】,何度も繰り返して。,70796
자세히,부사,くわしく【詳しく・委しく・精しく】。しょうさいに【詳細に】,細かいところまで具体的で分明に。,71196
자주,부사,よく【良く・能く・善く】。たびたび【度度】。しょっちゅう,同じことが繰り返される間隔が短いさま。,71199
조금씩,부사,すこしずつ【少しずつ】。じょじょに【徐徐に】,わずかな程度で続くさま。,91751
조용히,부사,しずかに【静かに・閑かに】。ものしずかに【物静かに】。ひっそりと,物音がしないさま。,75797
주로,부사,おもに【主に】,基本や中心となるさま。,91767
하지만,부사,しかし。だけれども。だけれど。だけど,相反する内容の二つの文をつなげるときに用いる語。,72412
해마다,부사,まいとし・まいねん【毎年】,年ごとに。,72472
두셋,수사,"にさん【二三】
",二つか三つくらいになる数。,46805
서넛,수사,さんよん【三四】,"3か4ぐらいにあたる数。
",62670
스물,수사,にじゅう【二十】,10の2倍にあたる数。,93505
개월,의존 명사,かげつ【ヶ月】,月数を数える単位。,17304
거,의존 명사,もの【物】,ある物事や現象、または事実。,62331
그램,의존 명사,グラム,重量の単位。,36267
그루,의존 명사,ほん【本】。かぶ【株】,樹木を数える単位。,36296
대,의존 명사,だい【台】	,"車・飛行機・楽器・機械などを数える単位。
",40639
때문,의존 명사,ため【為】。せい【所為】,"物事の原因や理由。
",64555
