word,pos,meaning,definition,tags,target_codes
절구,名詞,うす【臼】,穀物をひいたりついたりする道具。,名詞 other,83400
절구통,名詞,うす【臼】。つきうす【搗き臼】,穀物をつくのに用いる、中がくぼんでいる器。,名詞 other,83402
절망스럽다,名詞,ぜつぼうてきだ【絶望的だ】,すべての希望と期待を捨ててあきらめる。,名詞 other,600280
절차상,名詞,てつづきじょう【手続き上】,仕事を処理するための手順や方法の側面。,名詞 other,600281
접어드-,品詞なし,,,品詞なし other,81072
접어들-,品詞なし,,,品詞なし other,93201
접지르다,動詞,,,動詞 other,92388
젓-,品詞なし,,,品詞なし other,93202
정-,接辞,せい【正】,「正式な」または「主な」の意味を加える接頭辞。,接辞 other,601975
제기,名詞,チェギ,子供が足で蹴って遊ぶ韓国の伝統的な遊び道具。,名詞 other,75197
제기차기,名詞,チェギチャギ,チェギを蹴りながら遊ぶ、韓国の伝統的な遊び。,名詞 other,75357
제끼다,動詞,,,動詞 other,92387
져-,品詞なし,,,品詞なし other,81073
조-,品詞なし,,,品詞なし other,81075
조그마-,品詞なし,,,品詞なし other,81446
조그만하다,形容詞,,,形容詞 other,92386
조그맣-,品詞なし,,,品詞なし other,93203
조그매-,品詞なし,,,品詞なし other,81449
조래,品詞なし,あのようにして,「조리하여（「조리하다」の活用形）」の縮約形。,品詞なし other,89949
조래도,品詞なし,ああしても。あんなふうにしても,「조리하여도（「조리하다」の活用形）」の縮約形。,品詞なし other,89950
조래서,品詞なし,ああして。あんなにして,「조리하여서（「조리하다」の活用形）」の縮約形。,品詞なし other,89951
조러고,品詞なし,ああして。あんなにして,「조리하고（「조리하다」の活用形）」の縮約形。,品詞なし other,89953
조러다,動詞,ああする,あのようにする。,動詞 other,89955
조러면,品詞なし,ああしたら。ああすれば,「조리하면（「조리하다」の活用形）」の縮約形。,品詞なし other,89956
족두리,名詞,チョクドゥリ,かんむり：女性が礼服着用時に頭にかぶる、小さい四角い物。,名詞 other,76198
족발,名詞,とんそく【豚足】,"豚の足。または、それを煮詰めた料理。

",名詞 other,76199
졸-,品詞なし,,,品詞なし other,93206
졸라-,品詞なし,,,品詞なし other,81078
졸려-,品詞なし,,,品詞なし other,"81080,93313"
졸리-,品詞なし,,,品詞なし other,"93207,93208"
졸립다,動詞,,,動詞 other,92385
좀체로,副詞,,,副詞 other,92384
좁혀-,品詞なし,,,品詞なし other,81083
좁히-,品詞なし,,,品詞なし other,93209
종로,名詞,チョンノ【鐘路】,"ソウル特別市光化門から東大門に至る大通り。
",名詞 other,68906
종묘,名詞,そうびょう【宗廟】。たいびょう【大廟】,ソウル市にある、朝鮮(チョソン)時代の王と王妃の位牌を祀ったみたまや。,名詞 other,68843
종묘악,名詞,そうびょうがく【宗廟楽】,"「宗廟祭礼楽」の略。

",名詞 other,90665
좋아져-,品詞なし,,,品詞なし other,81087
좋아지-,品詞なし,,,品詞なし other,93210
주-,品詞なし,,,品詞なし other,"81458,93211"
주루룩,副詞,,,副詞 other,92383
죽부인,名詞,ちくふじん【竹婦人】。だきかご【抱き籠】,細く切った竹を交差に編んで作ったもので、夏の夜、暑さをしのぐために、抱いて寝る。,名詞 other,76701
죽여-,品詞なし,,,品詞なし other,81095
죽이-,品詞なし,,,品詞なし other,93215
준설,名詞,しゅんせつ【浚渫】	,"池や小川などの底にある土砂を掘削すること。
",名詞 other,76757
준설하다,動詞,しゅんせつする【浚渫する】	,"池や小川などの底にある土砂を掘削する。
",動詞 other,76758
줄-,品詞なし,,,品詞なし other,93212
줄당기기,名詞,,,名詞 other,92382
줄어드-,品詞なし,,,品詞なし other,81096
줄어들-,品詞なし,,,品詞なし other,93216
줄여-,品詞なし,,,品詞なし other,81097
줄이-,品詞なし,,,品詞なし other,93217
줄창,副詞,,,副詞 other,92381
줍-,品詞なし,,,品詞なし other,93218
중고교,名詞,ちゅうこう【中高】。ちゅうがくこうこう【中学高校】,中学校と高校。,名詞 other,600999
중국,名詞,ちゅうごく【中国】,"アジア東部にある国。世界最大の人口と広大な領土を抱えている社会主義国家。主な言語は中国語で首都は北京。
",名詞 other,70057
중국어,名詞,ちゅうごくご【中国語】,中国人が使う言葉。,名詞 other,17285
중동,名詞,ちゅうとう【中東】	,"ヨーロッパから見た時、東の中心部に当たる西アジア地域。
",名詞 other,77527
줘-,品詞なし,,,品詞なし other,81105
쥐띠,名詞,ねどし【子年】,"子年に生まれた人の干支。

",名詞 other,68734
쥐불놀이,名詞,チブルノリ,「テボルム（上元；陰暦の1月15日）」の前日に田畑の畔に火をつけ、火のついた棒切れや縄をふりまわして遊ぶ伝統遊戯。,名詞 other,76691
쥐포,名詞,かわはぎのひもの【皮剥の干物】,"干したカワハギを機械で平たくプレスして、作った食品。

",名詞 other,76782
즐거우-,品詞なし,,,品詞なし other,81107
즐거워-,品詞なし,,,品詞なし other,81108
즐겁-,品詞なし,,,品詞なし other,93220
즐겨-,品詞なし,,,品詞なし other,81115
즐기-,品詞なし,,,品詞なし other,93221
지-,品詞なし,,,品詞なし other,"93226,81119"
지겨우-,品詞なし,,,品詞なし other,81121
지겨워-,品詞なし,,,品詞なし other,81122
지겹-,品詞なし,,,品詞なし other,93222
지구인,名詞,ちきゅうじん【地球人】,地球に住む人類。,名詞 other,601645
지나-,品詞なし,,,品詞なし other,81125
지나가-,品詞なし,,,品詞なし other,81128
지나쳐-,品詞なし,,,品詞なし other,"81131,93314"
지나치-,品詞なし,,,品詞なし other,"93223,93224"
지내-,品詞なし,,,品詞なし other,81137
지녀-,品詞なし,,,品詞なし other,81138
지니-,品詞なし,,,品詞なし other,93225
직녀,名詞,しょくじょ【織女】,"牽牛と織女の伝説に登場する、機織りの女性。天の川を隔てて夫の牽牛と離れているが、1年に1度だけ陰暦7月7日にはカササギとカラスが作った橋を渡って落ち合うという。

",名詞 other,67973
직업,名詞,しょくぎょう【職業】。なりわい・すぎわい【生業】。しょく【職】	,"報酬をもらって日常従事する仕事。
",名詞 other,83178
진무르다,動詞,,,動詞 other,92376
질러-,品詞なし,,,品詞なし other,81161
짓-,品詞なし,,,品詞なし other,93232
짓물다,動詞,,,動詞 other,92375
짚신,名詞,わらじ【草鞋】。ぞうり【草履】,"わらを編んで作った履物。
",名詞 other,77752
짜-,品詞なし,,,品詞なし other,"81166,93233"
짜르다,動詞,,,動詞 other,92374
짜장,名詞,ジャージャーめんのソース【ジャージャー麵のソース】,中華料理に使われる、黒い色の中華風の豆味噌。,名詞 other,601436
짜장면,名詞,ジャージャーめん【ジャージャー麺・炸醤麺】,中華風の豆味噌に肉や野菜などを入れて炒めたソースをゆでた麺にかけて混ぜて食べる料理。,名詞 other,78263
짜증스러우-,品詞なし,,,品詞なし other,81169
짜증스러워-,品詞なし,,,品詞なし other,81173
짜증스럽-,品詞なし,,,品詞なし other,93234
짝퉁,名詞,にせもの【偽物】,偽物や模造品を俗にいう語。,名詞 other,601437
짤리다,動詞,,,動詞 other,92373
짬뽕,名詞,チャンポン	,"色々な魚介類や野菜を炒めて辛いスープを入れて作った中華風そば。
",名詞 other,78928
째째하다,形容詞,,,形容詞 other,92372
쩔다,動詞,,,動詞 other,92371
쩔쩔매-,品詞なし,,,品詞なし other,81175
쪄-,品詞なし,,,品詞なし other,81180
쫄면,名詞,チョルミョン,"しこしこした麺に野菜やコチュジャンの味付けを混ぜ合わせて食べる麺類。

",名詞 other,78055
쫓겨-,品詞なし,,,品詞なし other,81182
쫓겨나-,品詞なし,,,品詞なし other,81185
쫓기-,品詞なし,,,品詞なし other,93235
쬐금,副詞/名詞,,,副詞 名詞 other,"92369,92370"
쬐끔,副詞/名詞,,,副詞 名詞 other,"92367,92368"
찌-,品詞なし,,,品詞なし other,93236
찌르-,品詞なし,,,品詞なし other,93237
찍혀-,品詞なし,,,品詞なし other,81191
찍히-,品詞なし,,,品詞なし other,93238
찐만두,名詞,むしギョーザ【蒸し餃子】,"蒸かしたギョーザ。

",名詞 other,79640
찐빵,名詞,あんまん【餡饅】。あんまんじゅう【餡饅頭】。いなかまんじゅう【田舎饅頭】,"小豆餡などを入れて、蒸かした饅頭。

",名詞 other,79670
찔러-,品詞なし,,,品詞なし other,81196
차-,品詞なし,,,品詞なし other,"81201,93240"
차가우-,品詞なし,,,品詞なし other,81204
차가워-,品詞なし,,,品詞なし other,81205
차갑-,品詞なし,,,品詞なし other,93239
차겁다,形容詞,,,形容詞 other,92350
차돌박이,名詞,チャドルバギ,牛の肋間についている、白色でやや硬い脂肪質のあばら肉。,名詞 other,82453
차려-,品詞なし,,,品詞なし other,81207
차리-,品詞なし,,,品詞なし other,93241
차압,名詞,,,名詞 other,78208
찰떡,名詞,もち【餅】,糯米のように粘りけのある穀物でつくったトク。,名詞 other,78403
참나물,名詞,チャムナムル。ヒカゲミツバゼリ【日陰三葉芹】,"鋸歯状の卵形の葉が生え、6～8月に白色の花が咲く。香りのある若葉は食用にする。

",名詞 other,78305
참여율,名詞,さんかりつ【参加率】,多くが共にする事業や計画などにかかわって一緒に働く比率。,名詞 other,600296
참여자,名詞,さんよしゃ【参与者】。さんかしゃ【参加者】,多くが共にする事業や計画などにかかわって一緒に働く人。,名詞 other,600297
참여형,名詞,さんよがた【参与型】。さんかがた【参加型】,多くが共にする事業や計画などにかかわって一緒に働く形。,名詞 other,600298
찹쌀떡,名詞,あんこもち【あんこ餅】。だいふくもち【大福餅】。だいふく【大福】,蒸した糯米の皮で小豆餡を包んだ丸いトク。,名詞 other,78768
창,名詞,チャン【唱】,パンソリやその他の雑歌などを曲調に合わせて歌うこと。また、その歌。,名詞 other,78773
창가,名詞,しょうか【唱歌】,朝鮮(チョソン)後期に西洋式メロディーに合わせて作った歌。,名詞 other,78774
창경궁,名詞,チャンギョングン【昌慶宮】,ソウルにある朝鮮(チョソン)時代の王宮の一つ。日本植民地時代には昌慶苑に改名され動物園と植物園などが造られたが、1983年にその名が昌慶宮に戻った。,名詞 other,68320
창극,名詞,チャングク【唱劇】,"歌唱を中心にして演じられるパンソリ形式の歌劇。数人の役者が演技を行う。

",名詞 other,78790
창덕궁,名詞,チャンドックン【昌徳宮】,ソウルにある朝鮮(チョソン)時代の王宮の一。朝鮮(チョソン)時代、国王が国政をとり、居住していたところである。,名詞 other,68319
창법,名詞,しょうほう【唱法】。うたいかた【歌い方】,歌の歌い方。,名詞 other,600299
찾아가-,品詞なし,,,品詞なし other,81211
찾아내-,品詞なし,,,品詞なし other,81216
찾아다녀-,品詞なし,,,品詞なし other,81218
찾아다니-,品詞なし,,,品詞なし other,93242
찾아보-,品詞なし,,,品詞なし other,93243
찾아봐-,品詞なし,,,品詞なし other,81224
찾아오-,品詞なし,,,品詞なし other,93244
찾아와-,品詞なし,,,品詞なし other,81225
채우-,品詞なし,,,品詞なし other,93245
채워-,品詞なし,,,品詞なし other,81230
책임져-,品詞なし,,,品詞なし other,81251
책임지-,品詞なし,,,品詞なし other,93246
챙겨-,品詞なし,,,品詞なし other,81254
챙기-,品詞なし,,,品詞なし other,93248
처럼,助詞,ように。みたいに。らしく。ごとく【如く】,模様や程度が似ていたり同じであることを表す助詞。,助詞 other,68275
처방하다,動詞,しょほうする【処方する】,病気を治すために薬を作る。,動詞 other,600301
처서,名詞,しょしょ【処暑】,残暑の暑さが止むという意で、二十四節気の一。8月23日頃。,名詞 other,69042
천문학적,冠形詞/名詞,てんもんがくてき【天文学的】 | てんもんがくてき【天文学的】,天文学に基づいたもの。 | 天文学に基づいたさま,冠形詞 名詞 other,"600303,600304"
천일염,名詞,てんじつえん【天日塩】。てんぴじお【天日塩】,太陽や風に海水の水分を蒸発させて作った塩。,名詞 other,600271
천지인,名詞,てんちじん【天地人】,天と地と人をひっくるめて言う語。,名詞 other,600269
천진난만하다,動詞,てんしんらんまんだ【天真爛漫だ】,言葉や行動に飾り気が全くなく、とても無邪気だ。,動詞 other,600270
철야 작업,,てつやさぎょう【徹夜作業】,夜通しの作業。,other,600266
첨성대,名詞,チョムソンデ【瞻星台】,慶州市にある、新羅善徳女王の時に作られた天文気象観測施設。,名詞 other,600265
청구되다,動詞,せいきゅうされる【請求される】,他人に物品や金銭の支払いなどを求められる。,動詞 other,600267
청룡,名詞,せいりょう・せいりゅう・しょうりゅう【青竜】,"四方をつかさどる四神（しじん）の一。東方の守護神。

",名詞 other,77916
청명,名詞,せいめい【清明】,1年の中で、天気が最も明るいという日で、 二十四節気の一。4月5日ごろ。1年の農作が始まる重要な日とされた。,名詞 other,69043
청자,名詞,"せいじ【青磁】
","こねた泥土に釉を塗って高熱で焼いた、青緑色を呈する磁器。

",名詞 other,79322
체감되다,動詞,たいかんされる【体感される】,外部からの刺激が身体で直接感じられる。,動詞 other,600263
체개,名詞,こうてつ【更迭】,ある官職にある人を他の人と代えること。,名詞 other,79159
체납자,名詞,たいのうしゃ【滞納者】,定められた期限内に税金などを納められず、延滞されている人。,名詞 other,600245
체력적,冠形詞/名詞,たいりょくてき【体力的】 | たいりょくてき【体力的】,肉体的活動ができる身体の力や気運に関わること。 | 肉体的活動ができる身体の力や気運に関わるさま。,冠形詞 名詞 other,"600243,600244"
체코,名詞,チェコ。チェコきょうわこく【チェコ共和国】,中央ヨーロッパにある国家。重工業が発達していて主な生産物には小麦、ブドウなどがある。主要言語はチェコ語で、首都はプラハである。,名詞 other,70036
체코어,名詞,チェコご【チェコ語】	　,主にチェコ人とスロバキア人が使う言語。,名詞 other,93455
쳐-,品詞なし,,,品詞なし other,81307
쳐다보-,品詞なし,,,品詞なし other,93249
쳐다봐-,品詞なし,,,品詞なし other,81312
초례,名詞,でんとうこんれい【伝統婚礼】,伝統の礼式に従って行う結婚式。,名詞 other,80517
초례상,名詞,でんとうこんれいのしょくぜん【伝統婚礼の食膳】,伝統の礼式に従って結婚式を行う時に用意する食膳。,名詞 other,80518
초례청,名詞,でんとうこんれいじょう【伝統婚礼場】,伝統の礼式に従って結婚式を行う場所。,名詞 other,80519
초밥,名詞,すし【鮨・寿司】,酢と塩で調味して小さく握った白いご飯に魚を載せたり、ご飯を海苔や油揚げなどで包んで作った日本料理。,名詞 other,72126
초복,名詞,しょふく【初伏】,陰暦6月から7月にある三伏のうち、1番目の日。同日は暑さしのぎに渓谷で水遊びをしたり、「サムゲタン」のようなスタミナ料理を食べたりする。,名詞 other,69050
초생달,名詞,,,名詞 other,92349
촉촉히,副詞,,,副詞 other,92347
촌스러우-,品詞なし,,,品詞なし other,81316
촌스러워-,品詞なし,,,品詞なし other,81320
촌스럽-,品詞なし,,,品詞なし other,93250
촛물,名詞,,,名詞 other,92346
총각김치,名詞,チョンガッキムチ。ミニだいこんキムチ【ミニ大根キムチ】,指より少し太い小ぶりの大根に種々の薬味を混ぜて葉ごと漬けるキムチ。,名詞 other,78841
최소치,名詞,さいしょうち【最小値】,最小の値。,名詞 other,601970
추분,名詞,しゅうぶん【秋分】,"昼夜の長さが等しいという秋の日で、二十四節気の一。9月23日ごろ。

",名詞 other,69045
추석,名詞,チュソク。きゅうれきのぼんやすみ【旧暦の盆休み】,韓国の節日の一。陰暦8月15日で、新米で作った「ソンピョン」という餅や走りの果物などの食物を用意して、祭祀を行う。また、「シルム（韓国相撲）」、綱引き、「カンガンスルレ」などの民俗遊戯を楽しむ。,名詞 other,69061
추석빔,名詞,チュソクビム,「チュソク（旧暦の盆休み）」に着る新しい服や履物。,名詞 other,80402
추수 감사절,名詞,"かんしゃさい【感謝祭】
",キリスト教で一年間農作をして得た収穫について神様に感謝する日。,名詞 other,14228
추어탕,名詞,チュオタン。どじょうスープ,茹でたどじょうをふるいにかけて煮立てたスープ料理。,名詞 other,79548
추우-,品詞なし,,,品詞なし other,81324
추워-,品詞なし,,,品詞なし other,81327
춘분,名詞,しゅんぶん【春分】,"昼夜の長さが等しいという春の日で、二十四節気の一。3月21日ごろ。

",名詞 other,69046
춘향,名詞,チュンヒャン【春香】,韓国の古典小説『春香伝(チュンヒャンジョン)』の女性主人公。芸妓の娘として身分の高い知事の息子李夢竜(イ・モンニョン)と身分を超えた愛をかなえた。貞節な女性として描かれている。,名詞 other,67983
춘향가,名詞,チュンヒャンガ【春香歌】,パンソリ5マダンの一つ。芸妓の娘である成春香(ソン・チュンヒャン)と身分の高い知事の息子李夢竜(イ・モンニョン)との恋愛物語を中心に、春香(チュンヒャン)の貞節をほめたたえ、貪吏の横暴を告発している。,名詞 other,67934
춘향전,名詞,チュンヒャンジョン【春香伝】,朝鮮(チョソン)時代の小説。作者と成立年は不明。芸妓の娘である成春香(ソン・チュンヒャン)と身分の高い知事の息子李夢竜(イ・モンニョン)との恋愛物語を中心に、春香(チュンヒャン)の貞節をほめたたえ、貪吏の横暴を告発している。,名詞 other,67963
춤추-,品詞なし,,,品詞なし other,93251
춤춰-,品詞なし,,,品詞なし other,81332
춥-,品詞なし,,,品詞なし other,93252
충무공 이순신,,チュンムゴンイスンシン【忠武公李舜臣】,朝鮮(チョソン)時代の将軍（1545～1598）。亀形の鉄甲船「亀甲船」を造り、文禄の役の際、日本軍を打ち破るのに大いに貢献した人物。文禄の役に関する重要資料である『乱中日記』を書いた。忠武公(チュンムゴン)は贈り名。,other,69726
충청,名詞,チュンチョン【忠清】,チュンチョンナムド(忠清南道)とチュンチョンブクド(忠清北道)。,名詞 other,601219
충청남도,名詞,チュンチョンナムド【忠清南道】,韓国の行政区域の単位である道の一つ。韓半島中部の西南側に位置し、広い平野が多く、農業が発達。主要都市は天安（チョンアン）、公州（コンジュ）、保寧（ポリョン）など。,名詞 other,68363
충청도,名詞,チュンチョンド【忠清道】,忠清南道（チュンチョンナムド）と忠清北道（チュンチョンブクド）。,名詞 other,27860
충청북도,名詞,チュンチョンブクド【忠清北道】,韓国の行政区域の単位である道の一つ。韓半島中央に位置し、交通上重要な位置を占める。海に面していない唯一の道で、主要都市は永同（ヨンドン）、清州（チョンジュ）、堤川（チェチョン）など。,名詞 other,68366
측우기,名詞,チュグギ・そくうき【測雨器】,朝鮮(チョソン)時代に造った、雨量を測る計器。,名詞 other,79021
치-,品詞なし,,,品詞なし other,93253
치고,助詞,…にして。…として。…はすべて,前の言葉の表す事柄が例外なく後の内容と一致するという意を表す助詞。,助詞 other,73015
치고는,助詞,…にしては。…としては。…のわりに,前の名詞についての一般的な考えとは違って、その状態がなかなかのものであるか相当なレベルであるという意を表す助詞。,助詞 other,83882
치고서,助詞,…にして。…として。…はすべて,前の言葉の表す事柄が例外なく後の内容と一致するという意を強調して表すのに用いる助詞。,助詞 other,73016
치다,動詞,ふるう【篩う】,粉などをふるいにかけてより細かくする。,動詞 other,79274
치러-,品詞なし,,,品詞なし other,81338
치루다,動詞,,,動詞 other,92344
치르-,品詞なし,,,品詞なし other,93254
치마저고리,名詞,"チマチョゴリ
","女性が着る韓服（韓国の伝統衣装）。

",名詞 other,79373
치맛바람,名詞,,スカートの裾がひらめきながら動くこと。,名詞 other,79407
치맥,名詞,チキンとビール,「チキンとビール」の略語。,名詞 other,601225
칠거지악,名詞,しちきょ【七去】。しちしゅつ【七出】,昔、夫が妻を一方的に離別できる事由とされた、七つの過失。,名詞 other,80654
칠레,名詞,チリ。チリきょうわこく【チリ共和国】,南アメリカ西部に、南北に長く伸びて位置する国家。主な生産物は銅であり、国民のほとんどはカトリック教徒である。主な言語はスペイン語で、首都はサンティアゴ・デ・チレである。,名詞 other,70018
칠석,名詞,たなばた・しちせき【七夕】,天の川の西岸にある織女星と東岸にある牽牛星が年に一度相会するという、陰暦の7月7日。,名詞 other,80692
카레,名詞,カレー。カリー。カレーこ【カレー粉】,キョウオウ、ショウガ、コショウ、ニンニクなどを入れて作った黄色の香辛料。,名詞 other,28147
카레라이스,名詞,カレーライス,大きめに切った肉やじゃが芋、玉ねぎなどの野菜に、黄色いカレー粉を混ぜてとろりとするまで煮込んだソースをご飯にかけて食べるインドの料理。,名詞 other,80960
카메룬,名詞,カメルーン,アフリカ大陸中西部に位置する国家。主要生産物にココア・コーヒー・木材・アルミなどがある。主な言語はフランス語と英語で、首都はヤウンデである。,名詞 other,70039
카스텔라,名詞,カステラ。カステーラ,小麦粉に砂糖と鶏卵などを混ぜて焼いた、上の部分が褐色になっている黄色い菓子。,名詞 other,80979
카자흐스탄,名詞,カザフスタン。カザフスタンきょうわこく【カザフスタン共和国】,中央アジアに位置する国家。乾燥した気候のせいで樹木が生えず伝統的に遊牧が発達した。主要生産物に石炭、石油、銅などがある。主な言語はカザフ語とロシア語で、首都はアスタナである。,名詞 other,70045
카타르,名詞,カタール。カタールこく【カタール国】,アラビア半島東部に位置する国家。領土の殆どが砂漠であり、主要生産物に石油や天然ガスなどがある。主な言語はアラビア語で、首都はドーハである。,名詞 other,70032
카톨릭,名詞,,,名詞 other,92343
카폰,名詞,じどうしゃでんわ【自動車電話】,自動車内に設置し、運転中にも通話ができるようにした無線電話。,名詞 other,81006
칼국수,名詞,"カルグクス
","小麦粉をこねた生地を薄く伸ばして、それを包丁で細く切った麺。また、それを入れて煮立てた麺料理。形はきしめんに似ている。

",名詞 other,28144
캄보디아,名詞,カンボジア。カンボジアおうこく【カンボジア王国】,東南アジアのインドシナ半島の南西部に位置する国家。主要産業は農業で、米やゴムなどの生産量が多い。公用語はクメール語で、首都はプノンペンである。,名詞 other,70038
캐-,品詞なし,,,品詞なし other,81347
캐나다,名詞,カナダ,北アメリカ大陸北部に位置する国家。ロシアに次いで世界で2番目に広い国で、工業と水産業が発達していて、主な生産物には小麦、金、銅、亜鉛などがある。公用語は英語とフランス語で首都はオタワである。,名詞 other,70040
캘린더,名詞,,,名詞 other,92342
커-,品詞なし,,,品詞なし other,"81353,93257"
커녕,助詞,どころか,後にくる事柄と比べて、前の事柄を強調して否定する意を表す助詞。,助詞 other,86168
커다라-,品詞なし,,,品詞なし other,81356
커다랗-,品詞なし,,,品詞なし other,93256
커다래-,品詞なし,,,品詞なし other,81362
커텐,名詞,,,名詞 other,92341
컨텐츠,名詞,,コンテンツ,名詞 other,601451
케냐,名詞,ケニア。ケニヤ。ケニアきょうわこく【ケニア共和国】,東アフリカの赤道付近に位置する国家。世界の野生動物の宝庫で野生生物保全地域があり、主にコーヒーなどの農業や観光産業が発達している。主な言語は英語とスワヒリ語で、首都はナイロビである。,名詞 other,70043
켜-,品詞なし,,,品詞なし other,81367
켠,依存名詞,,,依存名詞 other,92340
켸켸묵다,形容詞,,,形容詞 other,92339
코메디,名詞,,,名詞 other,92338
콘,名詞,コーン,アイスクリームを入れる円錐状のお菓子。,名詞 other,600231
콘셉트,名詞,コンセプト,ある対象に対する感じと考えを伝えるために、一貫して維持する主張や設定。,名詞 other,600229
콜롬비아,名詞,コロンビア,南アメリカ北西部に位置する国家。アンデス山脈が南北に縦断していてコーヒーの世界的な産地である。主な言語はスペイン語で、首都はボゴタである。,名詞 other,68772
콜센터,名詞,コールセンター,顧客や苦情者の電話に応対し、問題解決を支援する業務を担当する部署。,名詞 other,600225
콤파스,名詞,,,名詞 other,92337
콧배기,名詞,,,名詞 other,92336
콩국수,名詞,コングクス,主に夏に食べる、豆で作ったスープに麺を入れた食べ物。,名詞 other,600224
콩나물국,名詞,まめもやしスープ【豆もやしスープ】,豆もやしを入れて煮込んだスープ。,名詞 other,600223
콩밥,名詞,まめめし【豆飯】。まめごはん【豆御飯】,"米に豆を交ぜて炊いた飯。
",名詞 other,81428
콩자반,名詞,にまめ【煮豆】,炒めたり茹でた豆に油、胡麻、水飴、カンジャンなどの味付けをして煮たおかず。,名詞 other,81438
콩쥐,名詞,コンジ,古典小説『コンジ・パッチ』の主人公。心根がやさしい。欲張りな腹違いの妹パッチと継母から虐待されたが、仙女の助けによってきりぬけ、高官と結婚する。,名詞 other,67986
콩쥐 팥쥐,,コンジパッチ,朝鮮(チョソン)時代の小説。作者と成立年は不明。主人公のコンジが欲張りな腹違いの妹パッチと継母から虐待されたが、仙女の助けによってきりぬけ、高官と結婚するという物語。日本の『米福粟福』に似ている。,other,67985
콩콩이다,動詞,とんとんとする。かたんことんとする,小さくて軽い物が床や物体の上に落ちたりぶつかったりして響く音がする。また、そのような音を立てる。,動詞 other,90039
쿠바,名詞,キューバ,中央アメリカのカリブ海に位置する島国。社会主義国家で、主要生産物には砂糖きびやタバコなどがある。主な言語はスペイン語で首都はハバナである。,名詞 other,68821
쿠웨이트,名詞,クウェート。クウェートこく【クウェート国】,アラビア半島の東北部に位置する国家。豊富な石油資源があって国民所得が高い。公用語はアラビア語で、首都はクウェート市である。,名詞 other,68822
쿵쿵이다,動詞,ずしんずしんとする。どしんどしんとする。ずっしんずっしんとする。どっしんどっしんとする,大きくて重い物体が地面に落ちたり他の物体とぶつかったりして鳴り響く音がする。また、そのような音を立てる。,動詞 other,91013
크-,品詞なし,,,品詞なし other,"93258,93259"
크레디트 카드,,クレジットカード。クレカ。しんようカード【信用カード】,買い物代金やサービス料金などの費用を、一定期間後に支払うようにするのに用いられるカード。,other,81373
크로아티아,名詞,クロアチア。フルバツカ,ヨーロッパ東南部、バルカン半島の中西部に位置する国家。原油や天然ガスなどの地下資源をもとにした工業と観光産業が発達した。公用語はクロアチア語で、首都はザグレブである。,名詞 other,69718
크리스마스,名詞,クリスマス,キリスト教を創唱したイエスの誕生を記念する日。12月25日である。,名詞 other,32793
큰일나-,品詞なし,,,品詞なし other,81376
키우-,品詞なし,,,品詞なし other,93260
키워-,品詞なし,,,品詞なし other,81380
키읔,名詞,キウック,ハングル字母の「ㅋ」の名称。,名詞 other,69101
타-,品詞なし,,,品詞なし other,81392
타고나-,品詞なし,,,品詞なし other,81395
타령조,名詞,タリョンちょう【タリョン調】,タリョンならではの音楽的特性を帯びる曲調。,名詞 other,79607
타오르-,品詞なし,,,品詞なし other,93261
타올라-,品詞なし,,,品詞なし other,81398
타이,名詞,タイ,東南アジアのインドシナ半島に位置する国家。国民の殆どが仏教を信じ、主な生産物には米・木材・ゴムなどがある。公用語はタイ語で、首都はバンコク。,名詞 other,69728
타이어,名詞,タイご【タイ語】,主にタイ人が使う言語。　,名詞 other,93463
타이완,名詞,たいわん【台湾】,中国大陸の南東海岸に位置する島。1949年に中国共産党との内戦で敗北した国民党政権がここに移ってきた。主要都市は台北で、製造業と国際貿易が発達した。,名詞 other,69733
탄자니아,名詞,タンザニア,アフリカ大陸東部に、インド洋に面している国家。主要生産物はコーヒーと綿花などである。公用語はスワヒリ語と英語で、首都はドドマである。,名詞 other,69739
탈놀이,名詞,かめんげき【仮面劇】,登場人物がタル(仮面)を被って踊り・歌・演技をする公演。,名詞 other,81508
탈춤,名詞,かめんげき【仮面劇】,顔にタル(仮面)を被ってする踊り。,名詞 other,82583
탈춤놀이,名詞,かめんあそび【仮面遊び】,仮面踊りの遊び。,名詞 other,601357
탐라국,名詞,タムナグク・たんらこく【耽羅国】,三国時代に現在の済州島(チェジュド)にあった国。1105年に高麗(コリョ)に併合された。,名詞 other,67953
탑돌이,名詞,とうまわり【塔回り】,釈迦誕生日に夜通し塔の周りを回りながら、釈迦の功徳をほめたたえ、願いをかける行事。,名詞 other,90010
탕수육,名詞,すぶた【酢豚】,衣を被せて揚げた豚肉に、酢・カンジャン・砂糖・野菜などを合わせて沸かしたあんをかけて作った中華料理。,名詞 other,82769
태국,名詞,タイ,東南アジアのインドシナ半島に位置する国家。「泰國」は、「タイ」を漢字音で読んだ名称である。,名詞 other,69740
태극기,名詞,テグッキ【太極旗】,"大韓民国の国旗。

",名詞 other,82781
태극선,名詞,テグックソン・たいきょくせん【太極扇】,太極の図柄が描かれている扇。,名詞 other,80008
태백산,名詞,テベクさん【太白山】,慶尚北道と江原道の間にある山。太白山脈を成す代表的な山の一つである。,名詞 other,601482
