word,pos,meaning,definition,tags,target_codes
선두권,名詞,せんとう【先頭】。せんとうグループ【先頭グループ】。トップグループ,スポーツ競技などで、実力や順位などが一番上位グループに属する範囲。,名詞 level3,600908
선득선득,副詞,ひやりと。ひやひや。ひんやりと,急に寒気を感じるさま。,副詞 level3,63084
선들바람,名詞,そよかぜ・びふう【微風】。すずしいかぜ【涼しい風】,そよそよと吹く涼しい風。,名詞 level3,63087
선뜩선뜩,副詞,ひやりと。ひやひや。ひんやりと,急に寒気を感じるさま。,副詞 level3,63090
선뜩하다,形容詞,ひやりとする。ひやひやする。ひんやりとする,急に寒気を感じる。,形容詞 level3,63096
선뜻,副詞,こころよく【快く】。きがるに【気軽に】,"ためらったり悩んだりせずに。
",副詞 level3,63097
선량,名詞,せんりょう【選良】,優れた人を選び出す。また、そのように選ばれた人。,名詞 level3,63098
선량하다,形容詞,ぜんりょうだ【善良だ】,"性質や品行が穏やかで素直である。
",形容詞 level3,63101
선례,名詞,せんれい【先例】。ぜんれい【前例】,以前にあった事で、これから何かをするうえで見本や参考になる例。,名詞 level3,63107
선로,名詞,せんろ【線路】,列車・電車などを運行させるために作った道。,名詞 level3,63111
선린,名詞,ぜんりん【善隣】,隣接している国・地域と仲よくすること。また、そのような国と地域。,名詞 level3,63114
선망,名詞,せんぼう【羨望】,羨ましく思い、そうなることを希望すること。,名詞 level3,63116
선망되다,動詞,せんぼうされる【羨望される】。あこがれられる【憧れられる】,人から羨ましがられる対象になる。,動詞 level3,91930
선망하다,動詞,せんぼうする【羨望する】。あこがれる【憧れる】,羨ましく思い、そうなることを希望する。,動詞 level3,63118
선머슴,名詞,わんぱく【腕白】。やんちゃぼうず【やんちゃ坊主】。いたずらこぞう【いたずら小僧】。がき ,落ち着きがなく、非常におっちょこちょいな男の子。,名詞 level3,63120
선명하다,形容詞,せんめいだ【鮮明だ】。あざやかだ【鮮やかだ】,鮮やかではっきりしている。,形容詞 level3,44897
선명히,副詞,せんめいに【鮮明に】。あざやかに【鮮やかに】,鮮やかではっきりと。,副詞 level3,63122
선문답,名詞,ぜんもんどう【禅問答】,仏教で、禅僧が悟りを開くために行う問答。,名詞 level3,63129
선민사상,名詞,せんみんしそう【選民思想】。せんみんいしき【選民意識】,ある社会で社会的な地位が高かったり富を持つ人たちの集団が、自分たちだけが特別な存在だと感じる優越感。,名詞 level3,63133
선민의식,名詞,せんみんいしき【選民意識】。せんみんしそう【選民思想】,ある社会で社会的な地位が高かったり富を持つ人たちの集団が、自分たちだけが特別な存在だと感じる優越感。,名詞 level3,63135
선박,名詞,せんぱく【船舶】,色々な施設を揃えている大きい船。,名詞 level3,63136
선반,名詞,たな【棚】。かべだな【壁棚】。かべつけだな【壁つけ棚】,物などをのせておくために壁に取り付けた長い板。,名詞 level3,63137
선발,名詞,せんぱつ【先発】 | せんばつ【選抜】,何かを他人より先に始めること。 | 多数の中から選び抜くこと。,名詞 level3,"63138,63139"
선발대,名詞,せんぱつたい【先発隊】。せんけんたい【先遣隊】,本隊に先立って出発する部隊やグループ。,名詞 level3,63143
선발되다,動詞,せんばつされる【選抜される】。せいせんされる【精選される】,多数の中から選び抜かれる。,動詞 level3,63144
선발전,名詞,せんばつじあい【選抜試合】,多数の選手の中から実力の優れた選手を選ぶための試合。,名詞 level3,63145
선발팀,名詞,せんばつチーム【選抜チーム】,複数のチームの選手の中から実力の優れた選手だけを選び抜いて作ったチーム。,名詞 level3,63146
선발하다,動詞,せんばつする【選抜する】。せいせんする【精選する】,多数の中から選び抜く。,動詞 level3,63147
선방,名詞,こうディフェンス【好ディフェンス】,相手の攻撃をうまく防御すること。,名詞 level3,63148
선방하다,動詞,ぜんせんする【善戦する】。よくまもる【よく守る】,よく守り切る。,動詞 level3,601617
선별,名詞,せんべつ【選別】,一定の基準に従って選び分けること。,名詞 level3,63150
선별되다,動詞,せんべつされる【選別される】,一定の基準に従って選び分けられる。,動詞 level3,63151
선별적,名詞,せんべつてき【選別的】 ,一定の基準に従って選び分けたり、選び抜くこと。 ,名詞 level3,63153
섣부르다,形容詞,ぶきようだ【不器用だ・無器用だ】。へただ【下手だ】,行動や仕事ぶりが大雑把で不手際だ。,形容詞 level3,63207
섣불리,副詞,ぶきように【不器用に・無器用に】。へたに【下手に】,大雑把で不手際に。,副詞 level3,63208
설-,接辞,,"「不十分に」という意を付加する接頭辞。
",接辞 level3,70802
설경,名詞,ゆきげしき【雪景色】,雪の降っている景色。また、雪が降り積もった風景。,名詞 level3,62248
설계,名詞,せっけい【設計】,これからのことについて計画を立てること。また、その計画。,名詞 level3,62283
설계도,名詞,せっけいず【設計図】,建築、土木、機械などの構造、形状、寸法などを計画して描いた図面。,名詞 level3,62284
설계되다,動詞,せっけいされる【設計される】,これからのことについて計画が立てられる。,動詞 level3,62285
설계사,名詞,せっけいし【設計士】,建築・保険・財務などに関して計画することを専門の職業とする人。,名詞 level3,62293
설계자,名詞,せっけいしゃ【設計者】 ,建築・土木・機械などに関する計画を立てる人。,名詞 level3,62294
설계하다,動詞,せっけいする【設計する】,これからのことについて計画を立てる。,動詞 level3,62295
설교,名詞,せっきょう【説教】,主にキリスト教において、牧師がキリスト教の教理を説明すること。また、その説明。,名詞 level3,62556
설교자,名詞,せっきょうしゃ【説教者】,主にキリスト教において、キリスト教の教理を説明する人。,名詞 level3,62558
설교하다,動詞,せっきょうする【説教する】,主にキリスト教において、牧師がキリスト教の教理を説明する。,動詞 level3,62561
설다,動詞/形容詞,じゅくしていない【熟していない】。にえていない【煮えていない】 | ふなれだ【不慣れだ・不馴れだ】,"実・飯・酒などがまだ熟していなかったり煮えてなかったり漬かってなかったりする。 | よく見たり聞いたりしていなくて、慣れていない。
",動詞 形容詞 level3,"62575,62579"
설득력,名詞,せっとくりょく【説得力】 ,うまく説明し言い聞かせることで相手をその言葉に従わせたり理解させたりする力。,名詞 level3,62607
설렁설렁,副詞,てきとうに【適当に】。ざっと。おおまかに【大まかに】,"注意を払ったり心を込めたりせずに、いい加減に行動するさま。
",副詞 level3,62643
설레발,名詞,,何かを始める前から非常に焦りながらせわしく立ち回る行動。,名詞 level3,62646
설레설레,副詞,よこに【横に】,"頭、首、しっぽなど、体の一部を軽く左右に振り続けるさま。
",副詞 level3,62858
설령,副詞,かりに【仮に】。たとえ。もし【若し】,"仮定して言って。
",副詞 level3,62859
설립자,名詞,せつりつしゃ【設立者】 ,団体や機関などを新たに作り設けた人。,名詞 level3,62862
설마하니,副詞,まさか【真逆】。よもや,"いくらそうだとしても。
",副詞 level3,62864
설명문,名詞,"せつめいぶん【説明文】
",ある事実や知識、情報などを読み手に伝えて理解させる目的で書いた、客観的かつ論理的な文章。 ,名詞 level3,62867
설법,名詞,せっぽう【説法】,仏教の教義を教えること。,名詞 level3,63248
설법하다,動詞,せっぽうする【説法する】,仏教の教義を教える。,動詞 level3,63249
설복,名詞,せっぷく【説伏・説服】。せっとく【説得】,言葉で相手を納得・理解させたり、ある事実を認めさせること。 ,名詞 level3,63250
설복되다,動詞,せっぷくされる【説伏される・説服される】。くどきおとされる【口説き落とされる】。せっとくされる【説得される】,相手の言葉を納得・理解したり、ある事実を認めるようになる。,動詞 level3,63251
설복시키다,動詞,せっぷくさせる【説伏させる・説服させる】。くどきおとす【口説き落とす】。せっとくさせる【説得させる】,言葉で相手を納得・理解させたり、ある事実を認めさせる。,動詞 level3,85465
설복하다,動詞,せっぷくする【説伏する・説服する】。くどきおとす【口説き落とす】。せっとくする【説得する】,言葉で相手を納得・理解させたり、ある事実を認めさせる。,動詞 level3,63252
설비,名詞,せつび【設備】,必要なものや施設を備えつけること。 また、その施設。,名詞 level3,90519
설비되다,動詞,せつびされる【設備される】。とりつけられる【取り付けられる】,必要なものや施設が備え付けられる。,動詞 level3,63253
설비하다,動詞,せつびする【設備する】。とりつける【取り付ける】,必要なものや施設を備え付ける。,動詞 level3,63254
설사,副詞,かりに【仮に】。たとえ。もし【若し】,"仮定して言って。
",副詞 level3,45004
설산,名詞,せつざん・せっさん・ゆきやま【雪山】。せつれい【雪嶺】,雪の積もっている山。,名詞 level3,63261
설상가상,名詞,なきつらにはち【泣き面に蜂】。よわりめにたたりめ【弱り目に祟り目】,困ったことや不幸なことが相次いで起こること。 ,名詞 level3,63262
설설,副詞,"ふつふつ。ぽかぽか
","水がゆっくり均一に沸くか、床が均一に温まるさま。
",副詞 level3,63263
설왕설래,名詞,いいあらそい【言い争い】。くちげんか【口喧嘩】。こうろん【口論】,言葉を交わしながら是非を問いただすこと。,名詞 level3,63266
설왕설래하다,動詞,いいあらそう【言い争う】。くちげんかする【口喧嘩する】。こうろんする【口論する】,言葉を交わしながら是非を問いただす。,動詞 level3,63267
설욕,名詞,せつじょく【雪辱】,戦いや競技などで勝つことで、以前に相手に負けた恥をすすぐこと。,名詞 level3,63269
설욕전,名詞,せつじょくせん【雪辱戦】 ,以前に相手に負けた恥をすすぐ目的で、勝つために出る戦いや競技。,名詞 level3,63271
설욕하다,動詞,せつじょくする【雪辱する】,戦いや競技などで勝つことで、以前に相手に負けた恥をすすぐ。,動詞 level3,63272
설움,名詞,かなしみ【悲しみ】。くやしさ【悔しさ】 ,悔しくて悲しい気持ち。,名詞 level3,63273
설원,名詞,せつげん【雪原】,雪が降り積もっている所。,名詞 level3,63274
설익다,動詞,じゅくしていない【熟していない】。にえていない【煮えていない】,十分煮えてなかったり熟していない。,動詞 level3,63293
설전,名詞,ぜっせん【舌戦】。こうろん【口論】,言葉で是非を問いただすこと。,名詞 level3,63294
설치 미술,,せっちびじゅつ【設置美術】。インスタレーション	,"周囲の空間と調和する形で作品を配置することで、空間全体を作品として完成させる美術。また、その美術作品。
",level3,63298
설치다,動詞,でしゃばる【出しゃばる】。しゃしゃりでる【しゃしゃり出る】,我が物顔で振る舞う。 | 十分できずに終わってしまう。,動詞 level3,"63299,63300"
설파,名詞,せっぱ【説破】,聞き手が理解し易く、ある内容や主張をはっきりと述べること。,名詞 level3,63301
설파하다,動詞,せっぱする【説破する】,聞き手が理解しやすいように、ある内容や主張をはっきりと述べる。,動詞 level3,63302
설핏,副詞,やや【【稍・漸】,"太陽の明るい光が薄くなっているさま。
",副詞 level3,63303
설한풍,名詞,ゆきかぜ【雪風】。ふぶき【吹雪】,雪まじりの風で強くて冷たい冬風。,名詞 level3,63304
설혹,副詞,かりに【仮に】。たとえ。もし【若し】,"仮定して、もしも。
",副詞 level3,63305
설화,名詞,ぜっか【舌禍】 | ゆきはな【雪花】。ゆきのはな【雪の花】 | せつわ【説話】,自分の言った言葉が原因になって受ける災いや苦難。 | 木の枝に積もっていて、まるで花が咲いたように見える雪。 | 神話・伝説・民話など、同じ民族の間に昔から語り伝えられてきた話。,名詞 level3,"63507,63508,63306"
섧다,形容詞,わびしい【侘しい】。うらめしい【恨めしい】。なさけない【情けない】,"悲しくて寂しい。
",形容詞 level3,63307
섬,名詞,たわら【俵】,主に穀物を入れるのに使われる、藁を編んで作った大きい袋。,名詞 level3,63308
섬광,名詞,せんこう【閃光】,瞬間的に発する強烈な光。,名詞 level3,63310
섬기다,動詞,つかえる【仕える】。とうとぶ【尊ぶ】,目上の人を敬い尊ぶ。,動詞 level3,63311
섬뜩,副詞,ぎょっと。ひやっと,突然恐怖や不安を感じるさま。,副詞 level3,63313
섬뜩하다,形容詞,ぎょっとする。ひやっとする,突然恐怖を感じて不安になる。,形容詞 level3,63314
섬멸,名詞,せんめつ【殲滅】,一人残さずすっかり滅ぼすこと。,名詞 level3,62965
섬멸되다,動詞,せんめつされる【殲滅される】。いっそうされる【一掃される】,一人も残らずすっかり滅ぼされる。,動詞 level3,91931
섬멸하다,動詞,せんめつする【殲滅する】。いっそうする【一掃する】,一人も残さずすっかり滅ぼす。,動詞 level3,62966
섬섬옥수,名詞,,細くてきれいな女の手。,名詞 level3,62973
섬세하다,形容詞,せんさいだ【繊細だ】,優美でほっそりとしている。,形容詞 level3,62974
섬세히,副詞,せんさいに【繊細に】,優美でほっそりと。,副詞 level3,91932
섬약하다,形容詞,せんじゃくだ【繊弱だ】。かよわい【か弱い】。よわよわしい【弱弱しい】,"ほっそりとして弱い。
",形容詞 level3,62975
섬유,名詞,せんい【繊維】,糸の材料となる細長い物質。,名詞 level3,62976
섬유소,名詞,セルロース。せんいそ【繊維素】,植物から獲られる繊維の主成分である白い炭水化物。,名詞 level3,62977
섬유질,名詞,"せんいしつ【繊維質】
",植物にある繊維の主成分となる物質。,名詞 level3,62978
섬지기,依存名詞,ソムジギ,田んぼや畑の面積をはかる単位。,依存名詞 level3,62980
섬찟하다,形容詞,ぞっとする,"急に鳥肌が立つほど驚く感じがする。
",形容詞 level3,63008
섭렵,名詞,しょうりょう【渉猟】,幅広く本を読んだり、広くあちこち歩き回って多様な経験を重ねながら学ぶこと。,名詞 level3,63009
섭렵하다,動詞,しょうりょうする【渉猟する】,幅広く本を読んだり、広くあちこち歩き回って多様な経験を重ねながら学ぶ。,動詞 level3,63010
섭리,名詞,せつり【摂理】,自然界を支配している原理。,名詞 level3,63011
섭생,名詞,せっせい【摂生】。ようじょう【養生】,健康を守るために飲食などを慎み、正しい生活をすること。,名詞 level3,63014
섭생하다,動詞,せっせいする【摂生する】。ようじょうする【養生する】,健康を守るために飲食などを慎み、正しい生活をする。,動詞 level3,63015
섭섭히,副詞,さびしく【寂しく】,物足りなくて心残りがあるさま。,副詞 level3,63016
섭외,名詞,しょうがい【渉外】,ある仕事を成功させるために外部と連絡して交渉すること。,名詞 level3,63018
섭외하다,動詞,しょうがいする【渉外する】,ある仕事を成功させるために外部と連絡して交渉する。,動詞 level3,63019
섭취,名詞,せっしゅ【摂取】,栄養分などを体内に取り入れること。,名詞 level3,63020
섭취되다,動詞,せっしゅされる【摂取される】,栄養分などが体内に取り入れられる。,動詞 level3,63022
섭취하다,動詞,せっちゅする【摂取する】。とる【摂る】,栄養分などを体内に取り入れる。,動詞 level3,63024
성,冠形詞/名詞,"いかり【怒り】。りっぷく【立腹】。いきどおり【憤り】。ふんがい【憤慨】 | せい・しょう・さが【性】。ほんしょう【本性】
 | せい【聖】","不愉快になり、腹が立って悔しい感情。 | 人が生まれ持っている性質。
 | カトリック教会で、聖人として崇める人の名前の前に付ける語。
",冠形詞 名詞 level3,"63032,49057,63034"
성-,接辞,"せい【聖】
","「高潔な」または「神聖な」という意を付加する接頭辞。
",接辞 level3,70805
성가,名詞,"せいか【聖歌】。さんびか【賛美歌】。しゅうきょうか【宗教歌】
",キリスト教で歌う宗教的な歌。,名詞 level3,63035
성가대,名詞,せいかたい【聖歌隊】。クワイア,キリスト教の教会で宗教的な歌を歌うために組織した合唱団。,名詞 level3,63061
성가시다,形容詞,わずらわしい【煩わしい】。やっかいだ【厄介だ】。めんどうだ【面倒だ】,"何かによって苦しまされたり悩まされたりする。
",形容詞 level3,63062
성감,名詞,せいかん【性感】。せいてきかんかく【性的感覚】,性行為をする時に感じる快感。,名詞 level3,63063
성감대,名詞,せいかんたい【性感帯】,刺激を受けると性的快感を感じる身体部分。,名詞 level3,63064
성경,名詞,せいしょ【聖書】。バイブル。せいてん【聖典】。せいきょう・せいけい【聖経】,キリスト教の基本的な原理と教義を書いた書物。,名詞 level3,49059
성공률,名詞,せいこうりつ【成功率】。じょうじゅりつ【成就率】 ,物事を成し遂げられる確率。,名詞 level3,63070
성공리,名詞,"せいこうり【成功裏・成功裡】
",物事が成功した状態にある中。,名詞 level3,90300
성과급,名詞,せいかきゅう【成果給】。インセンティブ,期間内に上げた成果に対して支払う賃金。,名詞 level3,63075
성관계,名詞,せいかんけい【性関係】。せいてきかんけい【性的関係】。せいこうい【性行為】。せいこう【性交】。セックス,男女が性器を通して肉体関係を結ぶこと。また、その関係。,名詞 level3,63106
성교,名詞,せいこう【性交】。せいかんけい【性関係】。せいてきかんけい【性的関係】。せいこうい【性行為】。セックス,男女が性器を通して肉体関係を結ぶこと。,名詞 level3,63104
성교육,名詞,"せいきょういく【性教育】
",成長期にある子供に対して性に関する正しい知識を教えるために行う教育。,名詞 level3,63103
성교하다,動詞,せいこうする【性交する】。せいかんけいする【性関係する】。せいこういする【性行為する】。セックスする,男女が性器を通して肉体関係を結ぶ。,動詞 level3,63100
성군,名詞,せいくん【聖君】,知徳の優れた君主。,名詞 level3,63094
성글다,形容詞,まばらだ【疎らだ】。ちらほらする,多数の似通った物の間がすいている。,形容詞 level3,63092
성금,名詞,ぎえんきん【義捐金・義援金】。きふきん【寄付金】,慈善などの趣旨で出す金銭。,名詞 level3,63091
성급하다,形容詞,せいきゅうだ【性急だ】。せっかちだ。あわただしい【慌しい】,落ち着きがなくて気が短い。,形容詞 level3,63089
성급히,副詞,せいきゅうに【性急に】。せっかちに。あわただしく【慌しく】,落ち着きがなくて気短く。,副詞 level3,63086
성기,名詞,せいき【性器】。せいしょくき【生殖器】。せいしょくきかん【生殖器官】,生物が妊娠や受粉などの生殖をする時に使われる体内器官。,名詞 level3,63095
성기다,形容詞,まばらだ【疎らだ】。ちらほらする,多数の似通った物の間がすいている。,形容詞 level3,63085
성깔,名詞,ひとくせ【一癖】。あらいきしょう【荒い気性】,性格が荒く気難しい上、怒りがちな性質。,名詞 level3,63083
성깔머리,名詞,しょうわる【性悪】,一癖ある荒い気性を卑しめていう語。,名詞 level3,63081
성나다,動詞,はらだつ【腹立つ】。おこる【怒る】。むかつく,怒りの気持ちがおこる。,動詞 level3,63688
성내다,動詞,はらをたてる【腹を立てる】。おこる【怒る】。りっぷくする【立腹する】,怒りの気持ちを表す。,動詞 level3,63689
성냥,名詞,マッチ,小さくて細い木の先に硫黄などの燃焼性物質を塗布して、ざらざらしたところにこすりつけて火を起こす道具。,名詞 level3,63487
성냥갑,名詞,"マッチばこ【マッチ箱】
",マッチ棒を擦り付けて発火できるように、側面にざらざらした部分がついている、マッチ棒の入った小箱。,名詞 level3,63488
성냥개비,名詞,マッチぼう【マッチ棒】,一本一本のマッチ。,名詞 level3,63489
성냥불,名詞,マッチのひ【マッチの火】,マッチでつけた火。,名詞 level3,63490
성녀,名詞,せいじょ【聖女】,知恵があって徳の高い女性。,名詞 level3,63491
성년기,名詞,せいねんき【成年期】 ,成長が終わり大人になった時期。 ,名詞 level3,63496
성년식,名詞,せいねんしき【成年式】。せいじんしき【成人式】,ある社会において一定の年齢に達した人が一人前の大人になったことを記念する儀式。,名詞 level3,63497
성능,名詞,せいのう【性能】,機械などの性質や能力。,名詞 level3,63499
성대,名詞,"せいたい【声帯】
",喉の中央部にあり、呼気が通って振動させることによって声を出す、しわ状の発声器官。,名詞 level3,63577
성대모사,名詞,せいたいもしゃ【声帯模写】。こわいろ【声色】,"人や動物の声など、各種の声を真似ること。
",名詞 level3,63578
성대하다,形容詞,せいだいだ【盛大だ】。さかんだ【盛んだ】,行事の規模などが非常に大きくて立派である。,形容詞 level3,63579
성대히,副詞,せいだいに【盛大に】。さかんに【盛んに】,行事の規模などを非常に大きくて立派に。,副詞 level3,63580
성도,名詞,せいと【聖徒】,キリスト教の信者を敬っていう語。,名詞 level3,63581
성도덕,名詞,"せいどうとく【性道徳】。せいりんり【性倫理】。せいモラル【性モラル】
",男女の性に関わる、社会の価値体系や規範。,名詞 level3,63582
성량,名詞,"せいりょう【声量】
",声の大きさの度合い。,名詞 level3,63583
성령,名詞,"せいれい【聖霊】
",キリスト教でいう神の霊。,名詞 level3,63585
성립시키다,動詞,せいりつさせる【成立させる】。なりたたせる【成り立たせる】,物事や関係などがまともにできあがるようにする。,動詞 level3,85468
성마르다,形容詞,きぜわしい【気忙しい】。せっかちだ,"気が短くて性急である。
",形容詞 level3,63593
성명,名詞,せいめい【声明】,社会的に重要な事項についての自分の立場や考えを公表すること。また、その立場や見解。,名詞 level3,49065
성명서,名詞,せいめいしょ【声明書】,社会的に重要な事項についての立場や考えを公表する文書。,名詞 level3,63607
성명하다,動詞,せいめいする【声明する】,社会的に重要な事項についての自分の立場や考えを公表する。,動詞 level3,63609
성묘,名詞,はかまいり【墓参り】,祖先の墓にお参りして供養し、手入れをすること。また、その行動。,名詞 level3,63610
성묘객,名詞,はかまいりきゃく【墓参り客】,祖先の墓にお参りして供養し、手入れをするために行く人。 ,名詞 level3,63613
성묘하다,動詞,はかまいりする【墓参りする】,祖先の墓にお参りして供養し、手入れをする。,動詞 level3,63612
성문,名詞,"じょうもん【城門】
",高く築き上げて作った城の門。,名詞 level3,63637
성문법,名詞,せいぶんほう【成文法】。せいぶんりつ【成文律】,文字で書いて表現した、一定の形式を持っている法。,名詞 level3,63638
성문화되다,動詞,せいぶんかされる【成文化される】,文字や文書で表現される。,動詞 level3,63643
성문화하다,動詞,せいぶんかする【成文化する】,文字や文書で表現する。,動詞 level3,63644
성미,名詞,きしょう【気性】。きしつ【気質】,個人の性格やくせ、気立てなど。,名詞 level3,63648
성범죄,名詞,せいはんざい【性犯罪】,"強姦やセクシャルハラスメントなど性に関わる犯罪。
",名詞 level3,63653
성벽,名詞,"せいへき【性癖】。くせ【癖】。へき【癖】 | じょうへき【城壁】
",身についてしまった性質や癖。 | 高く築き上げて作った城の壁。,名詞 level3,"63650,63651"
성병,名詞,"せいびょう【性病】
",性行為によって感染する病気。,名詞 level3,63658
성분,名詞,せいぶん【成分】,統一した一つの組織体を構成する一部分。,名詞 level3,63659
성불,名詞,じょうぶつ【成仏】,仏教で、無上の悟りを開いて仏陀になること。,名詞 level3,63660
성불하다,動詞,じょうぶつする【成仏する】,仏教で、無上の悟りを開いて仏陀になる。,動詞 level3,63665
성비,名詞,"せいひ【性比】
",ある集団を構成する男女または雌雄の数の比率。,名詞 level3,63666
성사,名詞,"せいりつ【成立】。せいこう【成功】。せいじ【成事】
",意図した通り成し遂げられること。また、事を成就すること。,名詞 level3,63680
성사되다,動詞,なりたつ【成り立つ】。せいりつする【成立する】。せいこうする【成功する】,意図した通り成し遂げられる。,動詞 level3,63681
성사시키다,動詞,なりたたせる【成り立たせる】。せいりつさせる【成立させる】。せいこうさせる【成功させる】,意図した通りに成し遂げる。,動詞 level3,85469
성사하다,動詞,なりたたせる【成り立たせる】。せいりつさせる【成立させる】。せいこうさせる【成功させる】,意図した通りに成し遂げられる。また、成し遂げる。,動詞 level3,63682
성상,名詞,せいじょう【性状】。せいこう【性行】,人の性格と行状。,名詞 level3,63683
성생활,名詞,"せいせいかつ【性生活】
",男女が性行為をすることに関連した生活。,名詞 level3,63684
성서,名詞,せいしょ【聖書】。バイブル。せいてん【聖典】。せいきょう・せいけい【聖経】,キリスト教の基本的な原理や教義を書いた書物。,名詞 level3,63685
성선설,名詞,"せいぜんせつ【性善説】
",人間の本性は生まれる時から善良であるとする説。,名詞 level3,63686
성성하다,形容詞,しらがまじりだ【白髪交じりだ】,"髪の毛やひげなどが所々白い。
",形容詞 level3,63687
성쇠,名詞,"せいすい・じょうすい【盛衰】
",物事の気運や勢力の強弱。,名詞 level3,63435
성수기,名詞,はんぼうき【繁忙期】。かきいれどき【書き入れ時】,商品の購入やサービスの利用を願う人が多い時期。,名詞 level3,64381
섶,名詞,こしば【小柴】。しば【柴】,火を焚く時の材料になる木。,名詞 level3,64003
세,依存名詞/名詞,かりちん【借り賃】 | せいりょく【勢力】。けんりょく【権力】。いきおい【勢い】 | せい【世】	,"他人の物や建物を借りた代わりに支払う料金。 | 権力や気勢によって持つようになる力。 | ある家門の系統の順序、またはある王朝の王の順位を表す単位。
",依存名詞 名詞 level3,"64007,64006,64004"
세간,名詞,しょたいどうぐ【所帯道具】 | せけん【世間】。よのなか【世の中】,一家を構えて暮らすのに必要な様々な道具。  | 人々が生きていく世界。,名詞 level3,"64009,64010"
세계 대전,,せかいたいせん【世界大戦】	,"世界規模の大きい戦争。
",level3,64013
세계관,名詞,せかいかん【世界観】,世界と、その世界を成している人間・人生の意義と価値についての考え方。,名詞 level3,49074
세계사,名詞,せかいし【世界史】,世界の歴史。,名詞 level3,64016
세계사적,冠形詞/名詞,せかいしてき【世界史的】 | せかいしてき【世界史的】,"世界の歴史に関すること。 | 世界の歴史に関するさま。 
",冠形詞 名詞 level3,"64018,64025"
세계상,名詞,せかいぞう【世界像】,一定の観点からとらえた、世界の全体姿。,名詞 level3,64029
세공,名詞,さいく【細工】,手先を使って精密に作ること。また、そのように作る工芸。,名詞 level3,64090
세공품,名詞,さいく【細工】。さいくひん【細工品】,手先を使って精密に作った工芸品。,名詞 level3,64091
세관,名詞,"ぜいかん【税関】
",空港や港などで、国境を越えて輸送される貨物や携帯品などの検査と取り締まりを担当し、税金を賦課する国家機関。,名詞 level3,64094
세균,名詞,さいきん【細菌】。ばいきん【黴菌】。バクテリア,人体に病気を起こしたり食べ物を腐らせる微生物。,名詞 level3,64097
세균성,名詞,さいきんせい【細菌性】,細菌の性質があること。,名詞 level3,600448
세기말,名詞,せいきまつ【世紀末】,一世紀の末期。,名詞 level3,64103
세내다,動詞,ちんがりする【賃借りする】。ちんしゃくする【賃借する】,借り賃を払って人の物を借りて使う。,動詞 level3,64106
세놓다,動詞,ちんがしする【賃貸しする】。ちんたいする【賃貸する】,貸し賃を取って自分の物を人に貸す。,動詞 level3,64112
세뇌,名詞,せんのう【洗脳】,その人が持っている思想を他のものに変えさせたり、特定の思想を植えつけること。,名詞 level3,64116
세뇌당하다,動詞,せんのうされる【洗脳される】,その人が持っていた思想が他のものに変えさせられたり、特定の思想が植えつけられる。,動詞 level3,85383
세뇌되다,動詞,せんのうされる【洗脳される】,その人が持っていた思想が他のものに変えさせられたり、特定の思想が植えつけられる。,動詞 level3,64119
세뇌시키다,動詞,せんのうさせる【洗脳させる】,その人が持っていた思想を他のものに変えさせたり、特定の思想を植えつける。,動詞 level3,85472
세뇌하다,動詞,せんのうする【洗脳する】,その人が持っていた思想を他のものに変えさせたり、特定の思想を植えつける。,動詞 level3,64122
세다,動詞,,髪の毛やひげなどが白くなる。,動詞 level3,64124
세대교체,名詞,せだいこうたい【世代交代】,一時代を率いる集団が、年を取った世代から若い世代に替わること。,名詞 level3,64141
세대원,名詞,せたいいん・しょたいいん【世帯員】,同一の世帯に所属し、一緒に居住している家族。,名詞 level3,64142
세대주,名詞,せたいぬし・しょたいぬし【世帯主】,世帯を代表する人。,名詞 level3,64144
세도,名詞,せいじけんりょく【政治権力】。けんせい【権勢】,政治的な地位と権力。また、その権力を笠に着て横柄に振る舞うこと。,名詞 level3,64146
세도가,名詞,,政治的な権力を笠に着て横柄に振る舞う人。また、そのような家門。,名詞 level3,64148
세라믹,名詞,セラミックス,高温で焼いて作ったガラス・陶磁器・セメントなどの固体材料。,名詞 level3,64344
세레나데,名詞,セレナーデ,夜、恋人の家の窓下で歌ったり奏でたりしていた甘美な愛の歌。,名詞 level3,64347
세력가,名詞,せいりょくか【勢力家】。はばきき【幅利き】,勢力のある人。また、そのような家門。,名詞 level3,64349
세력권,名詞,せいりょくけん【勢力圏】。せいりょくはんい【勢力範囲】。なわばり【縄張り】。テリトリー,勢力の及ぶ範囲。,名詞 level3,64350
세력화,名詞,せいりょくか【勢力化】,ばらばらであった人や物事が集まり、集団として勢力を持つようになること。,名詞 level3,64351
세련,名詞,"せんれん【洗練・洗煉・洗錬】
",言行や文章などが未熟ではなく、垢抜けて立派で熟練していること。,名詞 level3,64353
세련미,名詞,"せんれんみ【洗練味】
",未熟な感じがなく立派で熟練していることから感じられる味わい。,名詞 level3,64354
세례,名詞,せんれい【洗礼】,キリスト教で、教徒になる人を対象に、すべての罪を洗い清め、新しい人になるという証として行う儀式。,名詞 level3,64355
세례명,名詞,"せんれいめい【洗礼名】。クリスチャンネーム
",カトリックで、信者が洗礼を受ける時につけられる名前。,名詞 level3,64356
세례식,名詞,せんれいしき【洗礼式】,洗礼を行う儀式。,名詞 level3,64357
세로,副詞,たて【縦】,上から下の方向に、または下方向に長く。,副詞 level3,64377
